"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5615957220.097123,0,144,0,0,yes,1.000000
23,,469798696.622515,536252150.115260,0,29,0,0,yes,1.000000
22,,3384307306.297791,3424930031.706059,0,99,0,0,yes,1.000000
21,,442251180.267135,544468926.157700,0,13,0,0,yes,1.000000
20,,812126096.550814,1161345253.709430,0,80,0,0,yes,1.000000
19,,714455355.802341,743427843.864750,0,14,0,0,yes,1.000000
18,,5992419.187795,6706795.133790,0,9,0,0,yes,1.000000
17,,38223068.882032,41250877.770510,0,4,0,0,yes,1.000000
16,,5360396423.750958,5360405953.968232,0,141,0,0,yes,1.000000
15,,475740709.534277,593936059.735850,0,38,0,0,yes,1.000000
14,,117877661.072850,216503611.835930,0,17,0,0,yes,1.000000
13,,106269847.207610,113159019.616690,0,10,0,0,yes,1.000000
12,,108375713.653612,125441071.396980,0,7,0,0,yes,1.000000
11,,203099116.837551,221142636.571800,0,36,0,0,yes,1.000000
10,,110238644.596040,114826084.085940,0,14,0,0,yes,1.000000
9,,238284629.509380,296512063.981430,0,13,0,0,yes,1.000000
8,,257928662.232081,263642058.613260,0,35,0,0,yes,1.000000
7,,434248527.484422,447653503.636740,0,33,0,0,yes,1.000000
6,,468737987.304786,471261741.007290,0,37,0,0,yes,1.000000
5,,301455310.442283,303511603.621100,0,14,0,0,yes,1.000000
4,,107541997.643654,113848745.184570,0,12,0,0,yes,1.000000
3,,276535527.748922,278242609.779280,0,12,0,0,yes,1.000000
2,,192323344.329095,194161104.394020,0,34,0,0,yes,1.000000
1,,118118429.428616,124148660.984860,0,11,0,0,yes,1.000000
