"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5615962214.635223,0,120,0,0,yes,1.000000
23,,469798696.622515,703905647.257820,0,25,0,0,yes,1.000000
22,,3384307306.297791,3461600498.739769,0,89,0,0,yes,1.000000
21,,442251180.267135,456624208.254880,0,10,0,0,yes,1.000000
20,,812126096.550814,1101503260.404280,0,58,0,0,yes,1.000000
19,,714455355.802341,739384863.051750,0,20,0,0,yes,1.000000
18,,5992419.187795,7763575.070800,0,6,0,0,yes,1.000000
17,,38223068.882032,66831455.650390,0,2,0,0,yes,1.000000
16,,5360396423.750958,5360400984.713834,0,120,0,0,yes,1.000000
15,,475740709.534277,480064926.252960,0,32,0,0,yes,1.000000
14,,117877661.072850,135585000.331530,0,8,0,0,yes,1.000000
13,,106269847.207610,116747455.257310,0,8,0,0,yes,1.000000
12,,108375713.653612,116737740.340830,0,13,0,0,yes,1.000000
11,,203099116.837551,242446783.159680,0,36,0,0,yes,1.000000
10,,110238644.596040,113271395.749040,0,17,0,0,yes,1.000000
9,,238284629.509380,291243182.118190,0,15,0,0,yes,1.000000
8,,257928662.232081,273160648.584480,0,35,0,0,yes,1.000000
7,,434248527.484422,436668702.865700,0,34,0,0,yes,1.000000
6,,468737987.304786,468970952.035620,0,36,0,0,yes,1.000000
5,,301455310.442283,302749842.945320,0,17,0,0,yes,1.000000
4,,107541997.643654,122060829.487300,0,11,0,0,yes,1.000000
3,,276535527.748922,285227192.617190,0,15,0,0,yes,1.000000
2,,192323344.329095,255427966.189930,0,31,0,0,yes,1.000000
1,,118118429.428616,154427870.424310,0,11,0,0,yes,1.000000
