"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5615953578.496572,0,142,0,0,yes,1.000000
23,,469798696.622515,766532312.582560,0,30,0,0,yes,1.000000
22,,3384307306.297791,3398009674.477559,0,103,0,0,yes,1.000000
21,,442251180.267135,506115434.523430,0,12,0,0,yes,1.000000
20,,812126096.550814,1092284007.952110,0,75,0,0,yes,1.000000
19,,714455355.802341,735389286.551760,0,21,0,0,yes,1.000000
18,,5992419.187795,7762106.313980,0,9,0,0,yes,1.000000
17,,38223068.882032,45014357.472660,0,3,0,0,yes,1.000000
16,,5360396423.750958,5400317661.811943,0,137,0,0,yes,1.000000
15,,475740709.534277,534599802.110370,0,35,0,0,yes,1.000000
14,,117877661.072850,173621046.086900,0,16,0,0,yes,1.000000
13,,106269847.207610,109145520.159170,0,11,0,0,yes,1.000000
12,,108375713.653612,145194709.448240,0,10,0,0,yes,1.000000
11,,203099116.837551,210895598.768580,0,36,0,0,yes,1.000000
10,,110238644.596040,156100019.304190,0,16,0,0,yes,1.000000
9,,238284629.509380,244959518.228530,0,16,0,0,yes,1.000000
8,,257928662.232081,267221757.071800,0,36,0,0,yes,1.000000
7,,434248527.484422,469926194.298340,0,33,0,0,yes,1.000000
6,,468737987.304786,500529225.588360,0,36,0,0,yes,1.000000
5,,301455310.442283,307565355.261230,0,17,0,0,yes,1.000000
4,,107541997.643654,130460805.377430,0,15,0,0,yes,1.000000
3,,276535527.748922,288488499.518540,0,18,0,0,yes,1.000000
2,,192323344.329095,194892044.463850,0,30,0,0,yes,1.000000
1,,118118429.428616,134691394.122560,0,9,0,0,yes,1.000000
