"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5623087376.546322,0,103,0,0,yes,1.000000
23,,469798696.622515,1849049506.388170,0,38,0,0,yes,1.000000
22,,3384307306.297791,3386459078.944319,0,72,0,0,yes,1.000000
21,,442251180.267135,452860530.455570,0,12,0,0,yes,1.000000
20,,812126096.550814,867528880.082500,0,39,0,0,yes,1.000000
19,,714455355.802341,770004243.294420,0,19,0,0,yes,1.000000
18,,5992419.187795,5830434.612300,0,5,0,0,yes,0.972968
17,,38223068.882032,110000125.156740,0,3,0,0,yes,1.000000
16,,5360396423.750958,5364095340.227440,0,101,0,0,yes,1.000000
15,,475740709.534277,508400949.868640,0,14,0,0,yes,1.000000
14,,117877661.072850,116960925.568850,0,8,0,0,yes,0.992223
13,,106269847.207610,107746122.220220,0,7,0,0,yes,1.000000
12,,108375713.653612,111232610.455080,0,11,0,0,yes,1.000000
11,,203099116.837551,255044861.604980,0,46,0,0,yes,1.000000
10,,110238644.596040,110537835.974600,0,15,0,0,yes,1.000000
9,,238284629.509380,244094058.694340,0,9,0,0,yes,1.000000
8,,257928662.232081,394074865.085460,0,46,0,0,yes,1.000000
7,,434248527.484422,454494495.653810,0,45,0,0,yes,1.000000
6,,468737987.304786,1326385714.713361,0,45,0,0,yes,1.000000
5,,301455310.442283,313947148.371090,0,15,0,0,yes,1.000000
4,,107541997.643654,112450758.476570,0,8,0,0,yes,1.000000
3,,276535527.748922,279394119.742660,0,13,0,0,yes,1.000000
2,,192323344.329095,191975371.768070,0,15,0,0,yes,0.998191
1,,118118429.428616,119865598.273450,0,8,0,0,yes,1.000000
