"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5653789693.689422,0,146,0,0,yes,1.000000
23,,469798696.622515,841830456.937510,0,39,0,0,yes,1.000000
22,,3384307306.297791,3538001057.187500,0,105,0,0,yes,1.000000
21,,442251180.267135,465100466.114260,0,12,0,0,yes,1.000000
20,,812126096.550814,1000136512.091770,0,70,0,0,yes,1.000000
19,,714455355.802341,730488348.194800,0,19,0,0,yes,1.000000
18,,5992419.187795,9329965.774900,0,11,0,0,yes,1.000000
17,,38223068.882032,49029459.349610,0,1,0,0,yes,1.000000
16,,5360396423.750958,5360393953.914989,0,142,0,0,yes,1.000000
15,,475740709.534277,480313018.815430,0,32,0,0,yes,1.000000
14,,117877661.072850,155358884.562990,0,14,0,0,yes,1.000000
13,,106269847.207610,106274536.053210,0,9,0,0,yes,1.000000
12,,108375713.653612,133936043.649420,0,12,0,0,yes,1.000000
11,,203099116.837551,242190463.055650,0,46,0,0,yes,1.000000
10,,110238644.596040,152096190.909680,0,17,0,0,yes,1.000000
9,,238284629.509380,238679915.450210,0,15,0,0,yes,1.000000
8,,257928662.232081,271876618.494630,0,46,0,0,yes,1.000000
7,,434248527.484422,487845488.622570,0,44,0,0,yes,1.000000
6,,468737987.304786,487437504.449700,0,47,0,0,yes,1.000000
5,,301455310.442283,310120066.992660,0,18,0,0,yes,1.000000
4,,107541997.643654,126941017.905270,0,11,0,0,yes,1.000000
3,,276535527.748922,285449856.886710,0,13,0,0,yes,1.000000
2,,192323344.329095,192570345.319820,0,28,0,0,yes,1.000000
1,,118118429.428616,151779338.746100,0,9,0,0,yes,1.000000
