"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5616248375.417521,0,122,0,0,yes,1.000000
23,,469798696.622515,954997563.183600,0,30,0,0,yes,1.000000
22,,3384307306.297791,3529871262.810991,0,87,0,0,yes,1.000000
21,,442251180.267135,443894936.166990,0,12,0,0,yes,1.000000
20,,812126096.550814,1097391533.045370,0,64,0,0,yes,1.000000
19,,714455355.802341,724894758.277850,0,20,0,0,yes,1.000000
18,,5992419.187795,29141279.357910,0,10,0,0,yes,1.000000
17,,38223068.882032,78772662.107910,0,3,0,0,yes,1.000000
16,,5360396423.750958,5374961970.979974,0,122,0,0,yes,1.000000
15,,475740709.534277,491470892.278340,0,32,0,0,yes,1.000000
14,,117877661.072850,131327758.914560,0,8,0,0,yes,1.000000
13,,106269847.207610,106265758.544920,0,11,0,0,yes,0.999962
12,,108375713.653612,117486406.566910,0,12,0,0,yes,1.000000
11,,203099116.837551,222020232.127950,0,35,0,0,yes,1.000000
10,,110238644.596040,146872172.133320,0,19,0,0,yes,1.000000
9,,238284629.509380,272990726.497580,0,11,0,0,yes,1.000000
8,,257928662.232081,296324169.958000,0,35,0,0,yes,1.000000
7,,434248527.484422,443394317.910600,0,35,0,0,yes,1.000000
6,,468737987.304786,471590839.119130,0,35,0,0,yes,1.000000
5,,301455310.442283,301318350.498550,0,19,0,0,yes,0.999546
4,,107541997.643654,109992273.574720,0,9,0,0,yes,1.000000
3,,276535527.748922,280824894.176270,0,10,0,0,yes,1.000000
2,,192323344.329095,199654491.155760,0,29,0,0,yes,1.000000
1,,118118429.428616,116665368.801270,0,8,0,0,yes,0.987698
