"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5615976588.753860,0,135,0,0,yes,1.000000
23,,469798696.622515,739924359.104980,0,29,0,0,yes,1.000000
22,,3384307306.297791,3403169530.784681,0,95,0,0,yes,1.000000
21,,442251180.267135,481293497.471180,0,16,0,0,yes,1.000000
20,,812126096.550814,1060599676.968210,0,65,0,0,yes,1.000000
19,,714455355.802341,871370224.161640,0,22,0,0,yes,1.000000
18,,5992419.187795,34151723.005370,0,8,0,0,yes,1.000000
17,,38223068.882032,85287722.122560,0,2,0,0,yes,1.000000
16,,5360396423.750958,5363527960.362761,0,133,0,0,yes,1.000000
15,,475740709.534277,505103538.790050,0,32,0,0,yes,1.000000
14,,117877661.072850,181831726.890620,0,16,0,0,yes,1.000000
13,,106269847.207610,115877119.218260,0,13,0,0,yes,1.000000
12,,108375713.653612,121476381.277340,0,11,0,0,yes,1.000000
11,,203099116.837551,248514180.940920,0,36,0,0,yes,1.000000
10,,110238644.596040,112878704.386710,0,15,0,0,yes,1.000000
9,,238284629.509380,248648939.518090,0,14,0,0,yes,1.000000
8,,257928662.232081,296292680.832570,0,36,0,0,yes,1.000000
7,,434248527.484422,481646451.994140,0,36,0,0,yes,1.000000
6,,468737987.304786,472027565.723610,0,36,0,0,yes,1.000000
5,,301455310.442283,324283497.454560,0,17,0,0,yes,1.000000
4,,107541997.643654,142645512.023910,0,14,0,0,yes,1.000000
3,,276535527.748922,319144964.492670,0,14,0,0,yes,1.000000
2,,192323344.329095,195641760.801250,0,29,0,0,yes,1.000000
1,,118118429.428616,144755095.625970,0,9,0,0,yes,1.000000
