"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5616036389.171354,0,125,0,0,yes,1.000000
23,,469798696.622515,1081111549.398920,0,29,0,0,yes,1.000000
22,,3384307306.297791,3413916002.655690,0,92,0,0,yes,1.000000
21,,442251180.267135,465718453.511220,0,14,0,0,yes,1.000000
20,,812126096.550814,1104019526.439400,0,65,0,0,yes,1.000000
19,,714455355.802341,715399034.972160,0,21,0,0,yes,1.000000
18,,5992419.187795,11282605.567380,0,10,0,0,yes,1.000000
17,,38223068.882032,127527213.450200,0,4,0,0,yes,1.000000
16,,5360396423.750958,5384524204.826115,0,122,0,0,yes,1.000000
15,,475740709.534277,480400466.776370,0,37,0,0,yes,1.000000
14,,117877661.072850,128077388.894530,0,8,0,0,yes,1.000000
13,,106269847.207610,115581903.413560,0,7,0,0,yes,1.000000
12,,108375713.653612,108653218.167960,0,14,0,0,yes,1.000000
11,,203099116.837551,223694256.115740,0,34,0,0,yes,1.000000
10,,110238644.596040,117820215.702160,0,17,0,0,yes,1.000000
9,,238284629.509380,322194267.529300,0,16,0,0,yes,1.000000
8,,257928662.232081,263721662.130370,0,34,0,0,yes,1.000000
7,,434248527.484422,434672354.108870,0,34,0,0,yes,1.000000
6,,468737987.304786,470044810.250460,0,34,0,0,yes,1.000000
5,,301455310.442283,309129877.492670,0,17,0,0,yes,1.000000
4,,107541997.643654,119847489.725100,0,12,0,0,yes,1.000000
3,,276535527.748922,358250721.999010,0,14,0,0,yes,1.000000
2,,192323344.329095,200960123.793940,0,32,0,0,yes,1.000000
1,,118118429.428616,126070708.962400,0,8,0,0,yes,1.000000
