"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5625204626.496072,0,104,0,0,yes,1.000000
23,,469798696.622515,1870407169.683590,0,41,0,0,yes,1.000000
22,,3384307306.297791,3392083690.646950,0,72,0,0,yes,1.000000
21,,442251180.267135,443178873.903810,0,13,0,0,yes,1.000000
20,,812126096.550814,829798118.348610,0,43,0,0,yes,1.000000
19,,714455355.802341,732496839.822260,0,19,0,0,yes,1.000000
18,,5992419.187795,5830434.612300,0,5,0,0,yes,0.972968
17,,38223068.882032,62575309.403320,0,3,0,0,yes,1.000000
16,,5360396423.750958,5542783486.369551,0,101,0,0,yes,1.000000
15,,475740709.534277,516273470.533670,0,16,0,0,yes,1.000000
14,,117877661.072850,137061689.687990,0,8,0,0,yes,1.000000
13,,106269847.207610,133054481.197740,0,10,0,0,yes,1.000000
12,,108375713.653612,117640065.333010,0,11,0,0,yes,1.000000
11,,203099116.837551,318959918.755360,0,48,0,0,yes,1.000000
10,,110238644.596040,111462148.918460,0,15,0,0,yes,1.000000
9,,238284629.509380,254857532.013170,0,9,0,0,yes,1.000000
8,,257928662.232081,415434500.092780,0,48,0,0,yes,1.000000
7,,434248527.484422,475586906.550780,0,48,0,0,yes,1.000000
6,,468737987.304786,1313635283.292000,0,48,0,0,yes,1.000000
5,,301455310.442283,321375080.992190,0,15,0,0,yes,1.000000
4,,107541997.643654,123649323.502460,0,10,0,0,yes,1.000000
3,,276535527.748922,278448171.036630,0,13,0,0,yes,1.000000
2,,192323344.329095,189499841.087410,0,16,0,0,yes,0.985319
1,,118118429.428616,132224205.195310,0,7,0,0,yes,1.000000
