"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5619712835.504342,0,104,0,0,yes,1.000000
23,,469798696.622515,2195527969.400850,0,43,0,0,yes,1.000000
22,,3384307306.297791,3393792937.512679,0,71,0,0,yes,1.000000
21,,442251180.267135,444383175.217770,0,10,0,0,yes,1.000000
20,,812126096.550814,943311225.405740,0,44,0,0,yes,1.000000
19,,714455355.802341,735847237.263670,0,20,0,0,yes,1.000000
18,,5992419.187795,5830434.612300,0,5,0,0,yes,0.972968
17,,38223068.882032,77115230.306640,0,4,0,0,yes,1.000000
16,,5360396423.750958,5548207421.333882,0,103,0,0,yes,1.000000
15,,475740709.534277,492182531.717770,0,17,0,0,yes,1.000000
14,,117877661.072850,183359921.565920,0,9,0,0,yes,1.000000
13,,106269847.207610,113622056.604490,0,10,0,0,yes,1.000000
12,,108375713.653612,118959258.404790,0,10,0,0,yes,1.000000
11,,203099116.837551,244875628.025870,0,50,0,0,yes,1.000000
10,,110238644.596040,115464695.903780,0,15,0,0,yes,1.000000
9,,238284629.509380,238214642.437500,0,7,0,0,yes,0.999706
8,,257928662.232081,415877502.002470,0,50,0,0,yes,1.000000
7,,434248527.484422,449718041.245110,0,50,0,0,yes,1.000000
6,,468737987.304786,1450055256.332520,0,49,0,0,yes,1.000000
5,,301455310.442283,315975946.405760,0,15,0,0,yes,1.000000
4,,107541997.643654,107642357.647940,0,11,0,0,yes,1.000000
3,,276535527.748922,292213663.477040,0,13,0,0,yes,1.000000
2,,192323344.329095,251458652.735840,0,17,0,0,yes,1.000000
1,,118118429.428616,137989801.779800,0,7,0,0,yes,1.000000
