"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5622554918.169412,0,125,0,0,yes,1.000000
23,,469798696.622515,1018410034.391140,0,32,0,0,yes,1.000000
22,,3384307306.297791,3453765627.515639,0,91,0,0,yes,1.000000
21,,442251180.267135,487101824.863760,0,13,0,0,yes,1.000000
20,,812126096.550814,1175190601.514111,0,67,0,0,yes,1.000000
19,,714455355.802341,715780995.224130,0,18,0,0,yes,1.000000
18,,5992419.187795,27590740.425780,0,6,0,0,yes,1.000000
17,,38223068.882032,154818380.393070,0,5,0,0,yes,1.000000
16,,5360396423.750958,5360392272.517033,0,123,0,0,yes,0.999999
15,,475740709.534277,486037655.891130,0,30,0,0,yes,1.000000
14,,117877661.072850,124683388.477540,0,12,0,0,yes,1.000000
13,,106269847.207610,108741016.370600,0,10,0,0,yes,1.000000
12,,108375713.653612,109603996.446780,0,11,0,0,yes,1.000000
11,,203099116.837551,217365411.693370,0,40,0,0,yes,1.000000
10,,110238644.596040,113712237.684570,0,17,0,0,yes,1.000000
9,,238284629.509380,244201927.266120,0,13,0,0,yes,1.000000
8,,257928662.232081,257965977.683130,0,40,0,0,yes,1.000000
7,,434248527.484422,458259113.630840,0,36,0,0,yes,1.000000
6,,468737987.304786,477485496.057590,0,39,0,0,yes,1.000000
5,,301455310.442283,318066528.442880,0,18,0,0,yes,1.000000
4,,107541997.643654,108848908.152840,0,11,0,0,yes,1.000000
3,,276535527.748922,313349751.019530,0,13,0,0,yes,1.000000
2,,192323344.329095,214466575.140610,0,29,0,0,yes,1.000000
1,,118118429.428616,127924172.066890,0,7,0,0,yes,1.000000
