"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5624329843.583942,0,104,0,0,yes,1.000000
23,,469798696.622515,2063062554.167460,0,42,0,0,yes,1.000000
22,,3384307306.297791,3385907331.383769,0,72,0,0,yes,1.000000
21,,442251180.267135,509876898.907230,0,15,0,0,yes,1.000000
20,,812126096.550814,930724810.629380,0,46,0,0,yes,1.000000
19,,714455355.802341,712975621.127930,0,18,0,0,yes,0.997929
18,,5992419.187795,4628411.437010,0,3,0,0,no,0.772378
17,,38223068.882032,59313234.005860,0,3,0,0,yes,1.000000
16,,5360396423.750958,5550491603.764080,0,103,0,0,yes,1.000000
15,,475740709.534277,475078248.211420,0,14,0,0,yes,0.998608
14,,117877661.072850,144387302.102050,0,8,0,0,yes,1.000000
13,,106269847.207610,108850623.815920,0,10,0,0,yes,1.000000
12,,108375713.653612,109187890.300290,0,9,0,0,yes,1.000000
11,,203099116.837551,268327835.484860,0,53,0,0,yes,1.000000
10,,110238644.596040,110153727.726540,0,15,0,0,yes,0.999230
9,,238284629.509380,248458030.270980,0,8,0,0,yes,1.000000
8,,257928662.232081,440437234.277340,0,53,0,0,yes,1.000000
7,,434248527.484422,489507911.187970,0,52,0,0,yes,1.000000
6,,468737987.304786,1399973601.283200,0,52,0,0,yes,1.000000
5,,301455310.442283,321307610.384270,0,16,0,0,yes,1.000000
4,,107541997.643654,108635873.322750,0,9,0,0,yes,1.000000
3,,276535527.748922,305454389.339840,0,13,0,0,yes,1.000000
2,,192323344.329095,202472347.797360,0,15,0,0,yes,1.000000
1,,118118429.428616,117434425.146980,0,8,0,0,yes,0.994209
