"planning_unit","number"
1347,0
1346,0
1345,4
1338,3
1337,0
1336,1
1335,0
1334,0
1333,0
1332,1
1331,4
1330,1
1329,0
1328,1
1327,0
1326,0
1325,2
1324,0
1316,2
1315,1
1314,1
1313,0
1312,0
1311,0
1310,1
1309,0
1308,2
1307,1
1306,1
1305,0
1304,0
1303,0
1302,0
1301,2
1294,1
1293,2
1292,1
1291,1
1290,0
1289,1
1288,0
1287,1
1286,2
1285,0
1284,0
1283,0
1282,1
1281,1
1280,2
1279,3
1272,5
1271,4
1270,0
1269,2
1268,0
1267,0
1266,1
1265,0
1264,1
1263,1
1262,4
1261,0
1260,0
1259,0
1258,0
1257,2
1250,6
1249,0
1248,2
1247,1
1246,1
1245,0
1244,0
1243,1
1242,0
1241,0
1240,1
1239,0
1238,1
1237,0
1236,1
1235,5
1227,2
1226,2
1225,0
1224,1
1223,0
1222,0
1221,0
1220,0
1219,0
1218,0
1217,0
1216,0
1215,1
1214,2
1213,1
1206,1
1205,1
1204,0
1203,2
1202,5
1201,0
1200,1
1199,0
1198,0
1197,2
1196,0
1195,0
1194,2
1193,0
1192,1
1191,4
1183,0
1182,0
1181,1
1180,0
1179,0
1178,0
1177,0
1176,2
1175,1
1174,0
1173,0
1172,2
1171,0
1170,1
1169,1
1164,7
1162,1
1161,2
1160,1
1159,0
1158,1
1157,0
1156,0
1155,0
1154,3
1153,1
1152,0
1151,2
1150,3
1149,1
1148,0
1147,1
1141,4
1140,3
1139,0
1138,2
1137,0
1136,3
1135,0
1134,0
1133,0
1132,2
1131,0
1130,0
1129,0
1128,0
1127,1
1126,3
1125,1
1124,0
1120,3
1118,0
1117,2
1116,0
1115,1
1114,1
1113,0
1112,0
1111,0
1110,0
1109,0
1108,0
1107,1
1106,2
1105,0
1104,2
1103,2
1097,2
1096,1
1095,0
1094,1
1093,0
1092,0
1091,0
1090,0
1089,0
1088,0
1087,1
1086,1
1085,2
1084,3
1083,2
1082,1
1081,1
1080,4
1076,1
1074,1
1073,1
1072,0
1071,0
1070,0
1069,1
1068,0
1067,1
1066,0
1065,0
1064,0
1063,1
1062,0
1061,1
1060,3
1059,0
1053,5
1052,0
1051,0
1050,2
1049,1
1048,1
1047,2
1046,0
1045,2
1044,2
1043,0
1042,0
1041,0
1040,0
1039,0
1038,1
1037,1
1036,5
1032,1
1031,3
1030,0
1029,0
1028,0
1027,1
1026,3
1025,4
1024,1
1023,0
1022,2
1021,0
1020,0
1019,1
1018,0
1017,1
1016,2
1015,1
1009,0
1008,0
1007,1
1006,2
1005,3
1004,2
1003,1
1002,1
1001,0
1000,1
999,0
998,0
997,2
996,0
995,0
994,1
993,2
992,2
988,5
987,0
986,1
985,2
984,1
983,0
982,4
981,2
980,4
979,2
978,0
977,2
976,0
975,3
974,0
973,1
972,0
971,4
965,0
964,0
963,1
962,1
961,1
960,3
959,1
958,1
957,2
956,2
955,0
954,0
953,0
952,0
951,2
950,1
949,2
948,0
944,5
943,0
942,0
941,0
940,0
939,1
938,0
937,2
936,1
935,1
934,0
933,1
932,1
931,1
930,0
929,0
928,0
927,3
922,3
921,0
920,1
919,1
918,0
917,1
916,1
915,1
914,1
913,2
912,0
911,0
910,0
909,0
908,0
907,0
906,1
905,4
904,5
900,1
899,4
898,0
897,1
896,1
895,2
894,3
893,1
892,0
891,0
890,1
889,1
888,0
887,0
886,0
885,1
884,2
883,4
877,1
876,4
875,1
874,0
873,1
872,0
871,3
870,1
869,1
868,0
867,0
866,0
865,0
864,1
863,1
862,0
861,0
856,5
855,1
854,1
853,2
852,0
851,0
850,0
849,3
848,2
847,1
846,1
845,1
844,1
843,0
842,2
841,4
840,2
839,0
834,3
833,0
832,2
831,0
830,1
829,0
828,0
827,3
826,1
825,0
824,0
823,0
822,0
821,0
820,1
819,1
818,2
817,1
812,3
811,1
810,1
809,0
808,0
807,0
806,1
805,2
804,1
803,0
802,0
801,1
800,0
799,2
798,1
797,0
796,1
795,0
790,3
789,0
788,0
787,2
786,0
785,5
784,1
783,0
782,0
781,0
780,1
779,0
778,0
777,0
776,0
775,1
774,3
773,0
772,1
768,3
767,1
766,1
765,0
764,1
763,1
762,0
761,0
760,0
759,0
758,1
757,0
756,0
755,1
754,1
753,1
752,2
751,1
746,3
745,2
744,2
743,0
742,2
741,2
740,2
739,1
738,1
737,0
736,0
735,0
734,1
733,0
732,0
731,0
730,2
729,0
728,1
724,2
723,0
722,2
721,0
720,0
719,0
718,3
717,2
716,0
715,0
714,0
713,0
712,1
711,1
710,0
709,3
708,1
707,1
706,3
702,1
701,1
700,0
699,0
698,0
697,1
696,1
695,1
694,1
693,0
692,1
691,0
690,2
689,2
688,0
687,0
686,0
685,1
684,1
683,2
680,4
679,1
678,1
677,0
676,0
675,0
674,0
673,1
672,2
671,1
670,2
669,2
668,0
667,0
666,2
665,1
664,1
663,3
662,3
658,1
657,1
656,0
655,2
654,1
653,0
652,0
651,2
650,0
649,1
648,0
647,0
646,1
645,1
644,0
643,0
642,1
641,1
640,3
639,2
636,1
635,0
634,1
633,0
632,0
631,2
630,0
629,1
628,0
627,2
626,1
625,1
624,1
623,1
622,1
621,1
620,2
619,0
618,2
617,6
614,0
613,0
612,0
611,0
610,0
609,1
608,2
607,1
606,0
605,0
604,2
603,2
602,0
601,1
600,2
599,1
598,0
597,4
596,2
595,2
593,2
592,2
591,1
590,1
589,1
588,0
587,1
586,0
585,1
584,1
583,0
582,0
581,5
580,2
579,0
578,2
577,1
576,3
575,2
574,2
573,7
570,3
569,1
568,1
567,0
566,1
565,0
564,3
563,0
562,0
561,3
560,0
559,0
558,1
557,4
556,1
555,1
554,0
553,0
552,0
551,1
549,6
548,4
547,2
546,2
545,1
544,0
543,1
542,0
541,1
540,0
539,2
538,1
537,2
536,4
535,1
534,1
533,2
532,0
531,0
530,3
529,1
526,1
525,1
524,2
523,0
522,0
521,0
520,0
519,1
518,0
517,5
516,0
515,1
514,0
513,1
512,1
511,1
510,3
509,2
508,2
507,2
505,6
504,1
503,0
502,1
501,2
500,0
499,1
498,3
497,0
496,1
495,0
494,0
493,0
492,1
491,1
490,0
489,1
488,1
487,0
486,2
485,0
482,1
481,6
480,2
479,1
478,0
477,0
476,2
475,0
474,0
473,4
472,1
471,1
470,1
469,3
468,0
467,1
466,1
465,0
464,0
463,0
462,3
461,3
460,1
459,2
458,0
457,3
456,1
455,0
454,0
453,1
452,2
451,0
450,0
449,0
448,2
447,4
446,0
445,1
444,1
443,1
442,1
441,0
438,1
437,0
436,0
435,2
434,1
433,1
432,1
431,2
430,1
429,1
428,0
427,0
426,0
425,0
424,0
423,0
422,3
421,0
420,0
419,0
418,3
417,3
416,0
415,1
414,2
413,2
412,1
411,1
410,3
409,0
408,1
407,0
406,0
405,0
404,1
403,0
402,0
401,0
400,0
399,0
398,2
397,1
394,0
393,1
392,1
391,1
390,0
389,1
388,1
387,2
386,1
385,5
384,5
383,4
382,0
381,0
380,3
379,0
378,2
377,2
376,1
375,1
374,1
373,5
372,0
371,1
370,2
369,1
368,0
367,1
366,2
365,0
364,5
363,4
360,0
359,1
358,3
357,0
356,0
355,0
354,2
353,0
352,4
350,0
349,0
348,0
347,1
346,5
345,0
344,2
343,4
342,4
338,7
337,0
336,0
335,0
334,0
333,0
332,0
331,2
330,1
329,4
328,0
327,0
326,0
325,1
323,5
322,6
316,8
315,2
314,1
313,1
312,1
311,1
310,2
309,1
308,5
306,5
305,0
303,1
293,5
292,1
291,0
290,2
289,0
288,0
287,0
286,0
284,2
283,5
281,8
270,0
269,1
268,0
267,0
266,0
265,0
264,3
261,4
259,2
248,2
247,0
246,0
245,0
244,0
243,0
242,0
239,2
226,0
225,1
224,0
223,0
222,0
221,0
220,6
203,2
202,0
201,0
200,0
199,1
198,0
181,4
180,1
179,0
178,1
177,0
176,3
158,6
157,0
156,0
155,0
154,4
136,1
135,3
134,0
133,0
112,4
111,1
110,5
92,6
91,6
90,1
89,0
68,0
67,5
66,1
46,1
45,2
24,6
22,3
2,3
