"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5616068804.640571,0,121,0,0,yes,1.000000
23,,469798696.622515,914057328.184580,0,24,0,0,yes,1.000000
22,,3384307306.297791,3474293033.460430,0,90,0,0,yes,1.000000
21,,442251180.267135,465681411.717270,0,13,0,0,yes,1.000000
20,,812126096.550814,1247358737.317330,0,64,0,0,yes,1.000000
19,,714455355.802341,750579492.131340,0,19,0,0,yes,1.000000
18,,5992419.187795,7748455.389650,0,9,0,0,yes,1.000000
17,,38223068.882032,72064480.045410,0,3,0,0,yes,1.000000
16,,5360396423.750958,5391626863.776814,0,119,0,0,yes,1.000000
15,,475740709.534277,521896171.265160,0,34,0,0,yes,1.000000
14,,117877661.072850,234085944.368650,0,11,0,0,yes,1.000000
13,,106269847.207610,108996151.591320,0,11,0,0,yes,1.000000
12,,108375713.653612,120017116.872060,0,10,0,0,yes,1.000000
11,,203099116.837551,208540163.713870,0,31,0,0,yes,1.000000
10,,110238644.596040,112969988.537610,0,16,0,0,yes,1.000000
9,,238284629.509380,251959578.934090,0,14,0,0,yes,1.000000
8,,257928662.232081,267003779.477530,0,32,0,0,yes,1.000000
7,,434248527.484422,440260096.494630,0,32,0,0,yes,1.000000
6,,468737987.304786,483412247.966780,0,31,0,0,yes,1.000000
5,,301455310.442283,332025604.312010,0,16,0,0,yes,1.000000
4,,107541997.643654,107581544.510760,0,11,0,0,yes,1.000000
3,,276535527.748922,284837341.145020,0,13,0,0,yes,1.000000
2,,192323344.329095,193354713.954550,0,32,0,0,yes,1.000000
1,,118118429.428616,150516316.261720,0,9,0,0,yes,1.000000
