"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5616003689.192852,0,134,0,0,yes,1.000000
23,,469798696.622515,921747451.244160,0,33,0,0,yes,1.000000
22,,3384307306.297791,3384486724.629870,0,98,0,0,yes,1.000000
21,,442251180.267135,445501846.124030,0,10,0,0,yes,1.000000
20,,812126096.550814,987322781.870570,0,65,0,0,yes,1.000000
19,,714455355.802341,765512667.804190,0,21,0,0,yes,1.000000
18,,5992419.187795,11438654.812500,0,9,0,0,yes,1.000000
17,,38223068.882032,59111725.435060,0,2,0,0,yes,1.000000
16,,5360396423.750958,5364189772.425752,0,133,0,0,yes,1.000000
15,,475740709.534277,557957152.961420,0,30,0,0,yes,1.000000
14,,117877661.072850,161843461.592280,0,15,0,0,yes,1.000000
13,,106269847.207610,114690794.105460,0,17,0,0,yes,1.000000
12,,108375713.653612,108873462.518550,0,10,0,0,yes,1.000000
11,,203099116.837551,208758896.337920,0,35,0,0,yes,1.000000
10,,110238644.596040,112484832.107910,0,16,0,0,yes,1.000000
9,,238284629.509380,252273967.326680,0,15,0,0,yes,1.000000
8,,257928662.232081,262161476.050300,0,37,0,0,yes,1.000000
7,,434248527.484422,464652362.181630,0,33,0,0,yes,1.000000
6,,468737987.304786,476509852.105460,0,34,0,0,yes,1.000000
5,,301455310.442283,316848668.861800,0,16,0,0,yes,1.000000
4,,107541997.643654,119156875.362310,0,11,0,0,yes,1.000000
3,,276535527.748922,287630676.791960,0,14,0,0,yes,1.000000
2,,192323344.329095,220672549.503390,0,28,0,0,yes,1.000000
1,,118118429.428616,119363331.201180,0,7,0,0,yes,1.000000
