"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5616239026.049314,0,124,0,0,yes,1.000000
23,,469798696.622515,907765212.118650,0,28,0,0,yes,1.000000
22,,3384307306.297791,3579746660.352510,0,92,0,0,yes,1.000000
21,,442251180.267135,446380262.571290,0,11,0,0,yes,1.000000
20,,812126096.550814,1159007457.441350,0,65,0,0,yes,1.000000
19,,714455355.802341,723926500.559580,0,17,0,0,yes,1.000000
18,,5992419.187795,27453649.412600,0,9,0,0,yes,1.000000
17,,38223068.882032,85406299.063480,0,2,0,0,yes,1.000000
16,,5360396423.750958,5364518702.412092,0,121,0,0,yes,1.000000
15,,475740709.534277,553800194.802250,0,35,0,0,yes,1.000000
14,,117877661.072850,118408222.427250,0,10,0,0,yes,1.000000
13,,106269847.207610,113871502.779780,0,7,0,0,yes,1.000000
12,,108375713.653612,108631503.961920,0,12,0,0,yes,1.000000
11,,203099116.837551,209640209.619640,0,32,0,0,yes,1.000000
10,,110238644.596040,140608582.854500,0,16,0,0,yes,1.000000
9,,238284629.509380,244309986.854020,0,15,0,0,yes,1.000000
8,,257928662.232081,257038662.668460,0,33,0,0,yes,0.996549
7,,434248527.484422,442421040.441870,0,31,0,0,yes,1.000000
6,,468737987.304786,471569195.880350,0,31,0,0,yes,1.000000
5,,301455310.442283,317502157.471680,0,16,0,0,yes,1.000000
4,,107541997.643654,111088634.184080,0,13,0,0,yes,1.000000
3,,276535527.748922,280573295.497060,0,13,0,0,yes,1.000000
2,,192323344.329095,194796190.689420,0,32,0,0,yes,1.000000
1,,118118429.428616,125942523.462400,0,6,0,0,yes,1.000000
