id,prop,spf,name
1,0.1,10,acacforest
2,0.1,10,acacshrub
3,0.1,10,EucShrub
4,0.1,10,EucWood
5,0.1,10,Freshwater
6,0.1,10,Grasslands
7,0.1,10,Lowforest
8,0.1,10,MalleeShru
9,0.1,10,Mulgawood
10,0.1,10,Openshrub
11,0,10,Saltbush
12,0,10,Saltlagoon
13,0,10,Sedgelands
14,0,10,TropRain
15,0,10,Tussckgras
16,0,10,azKingfsh
17,0,10,Blveltworm
18,0,10,Brtailgodw
19,0,10,clheath
20,0,10,Fairywren
21,0,10,hoarysun
22,0,10,MaskedOwl
23,0,10,OranParrot
24,0,10,SeaEagle
