"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,304758675.466790,0,7,0,0,,1.000000
24,,0.000000,3169072556.666960,0,63,0,0,,1.000000
23,,0.000000,581804905.986320,0,17,0,0,,1.000000
22,,0.000000,1517250702.633810,0,38,0,0,,1.000000
21,,0.000000,386064383.497060,0,10,0,0,,1.000000
20,,0.000000,297767293.970670,0,20,0,0,,1.000000
19,,0.000000,311327188.054200,0,8,0,0,,1.000000
18,,0.000000,612359.610840,0,2,0,0,,1.000000
17,,0.000000,64951904.046880,0,1,0,0,,1.000000
16,,0.000000,3191365582.958961,0,62,0,0,,1.000000
15,,0.000000,54191528.305680,0,9,0,0,,1.000000
14,,0.000000,38460.015140,0,2,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,106921897.409660,0,11,0,0,,1.000000
11,,0.000000,151773192.235360,0,32,0,0,,1.000000
10,,110332387.515864,114077426.400880,0,15,0,0,yes,1.000000
9,,238284629.509380,241991444.636720,0,10,0,0,yes,1.000000
8,,257928662.232081,259429634.527820,0,33,0,0,yes,1.000000
7,,434248527.484422,435615978.002900,0,33,0,0,yes,1.000000
6,,468737987.304786,468782406.281730,0,31,0,0,yes,1.000000
5,,301455310.442283,310704723.833010,0,15,0,0,yes,1.000000
4,,107541997.643654,134027027.535160,0,8,0,0,yes,1.000000
3,,276535527.748922,276684554.474130,0,10,0,0,yes,1.000000
2,,192323344.329095,192341301.630360,0,9,0,0,yes,1.000000
1,,118118429.428616,124220298.995600,0,9,0,0,yes,1.000000
