"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,363873795.500000,0,10,0,0,,1.000000
24,,0.000000,3038767202.318821,0,62,0,0,,1.000000
23,,0.000000,688358932.620100,0,19,0,0,,1.000000
22,,0.000000,1708654032.579580,0,43,0,0,,1.000000
21,,0.000000,287257076.126940,0,6,0,0,,1.000000
20,,0.000000,294490289.023420,0,23,0,0,,1.000000
19,,0.000000,188333065.798830,0,5,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,64833327.105960,0,1,0,0,,1.000000
16,,0.000000,3326105725.908650,0,62,0,0,,1.000000
15,,0.000000,22772609.948240,0,6,0,0,,1.000000
14,,0.000000,43046930.551760,0,3,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,120722940.793450,0,12,0,0,,1.000000
11,,0.000000,136293199.054690,0,31,0,0,,1.000000
10,,110332387.515864,115634348.416500,0,14,0,0,yes,1.000000
9,,238284629.509380,238293265.200190,0,12,0,0,yes,1.000000
8,,257928662.232081,258509038.178690,0,31,0,0,yes,1.000000
7,,434248527.484422,448969307.426250,0,30,0,0,yes,1.000000
6,,468737987.304786,468965992.377460,0,29,0,0,yes,1.000000
5,,301455310.442283,319595022.312020,0,14,0,0,yes,1.000000
4,,107541997.643654,127815638.250990,0,10,0,0,yes,1.000000
3,,276535527.748922,278517715.982910,0,11,0,0,yes,1.000000
2,,192323344.329095,192202272.961920,0,6,0,0,yes,0.999370
1,,118118429.428616,122685260.151370,0,7,0,0,yes,1.000000
