"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,396463622.015130,0,10,0,0,,1.000000
24,,0.000000,3074908857.744141,0,65,0,0,,1.000000
23,,0.000000,680622029.305180,0,16,0,0,,1.000000
22,,0.000000,1691821373.021970,0,41,0,0,,1.000000
21,,0.000000,354531371.892580,0,10,0,0,,1.000000
20,,0.000000,292618425.398420,0,24,0,0,,1.000000
19,,0.000000,347416567.365240,0,10,0,0,,1.000000
18,,0.000000,211227.317870,0,2,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,3257792303.529761,0,63,0,0,,1.000000
15,,0.000000,91552099.385740,0,11,0,0,,1.000000
14,,0.000000,308193.162110,0,2,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,84522853.365220,0,10,0,0,,1.000000
11,,0.000000,157594025.532220,0,28,0,0,,1.000000
10,,110332387.515864,110562383.960950,0,16,0,0,yes,1.000000
9,,238284629.509380,239394399.076660,0,10,0,0,yes,1.000000
8,,257928662.232081,264480534.471690,0,28,0,0,yes,1.000000
7,,434248527.484422,433989605.383770,0,28,0,0,yes,0.999404
6,,468737987.304786,469019604.313950,0,28,0,0,yes,1.000000
5,,301455310.442283,302528658.996080,0,17,0,0,yes,1.000000
4,,107541997.643654,108726909.303220,0,5,0,0,yes,1.000000
3,,276535527.748922,275949363.415530,0,8,0,0,yes,0.997880
2,,192323344.329095,192260466.193860,0,11,0,0,yes,0.999673
1,,118118429.428616,128995363.674810,0,7,0,0,yes,1.000000
