"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,352131244.505850,0,8,0,0,,1.000000
24,,0.000000,3049667271.675261,0,63,0,0,,1.000000
23,,0.000000,889402779.353520,0,25,0,0,,1.000000
22,,0.000000,1681356601.556140,0,41,0,0,,1.000000
21,,0.000000,327634342.930660,0,8,0,0,,1.000000
20,,0.000000,294760001.059550,0,28,0,0,,1.000000
19,,0.000000,220989426.493660,0,10,0,0,,1.000000
18,,0.000000,146554.604000,0,1,0,0,,1.000000
17,,0.000000,67532529.726080,0,2,0,0,,1.000000
16,,0.000000,3289883380.541950,0,65,0,0,,1.000000
15,,0.000000,34996007.239760,0,9,0,0,,1.000000
14,,0.000000,18272386.945800,0,3,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,90076895.200200,0,12,0,0,,1.000000
11,,0.000000,127375319.353050,0,35,0,0,,1.000000
10,,110332387.515864,110993872.727060,0,15,0,0,yes,1.000000
9,,238284629.509380,244724476.442390,0,14,0,0,yes,1.000000
8,,257928662.232081,259740523.970710,0,35,0,0,yes,1.000000
7,,434248527.484422,442791104.471680,0,34,0,0,yes,1.000000
6,,468737987.304786,469136835.450190,0,33,0,0,yes,1.000000
5,,301455310.442283,312978582.811530,0,15,0,0,yes,1.000000
4,,107541997.643654,119672714.336910,0,9,0,0,yes,1.000000
3,,276535527.748922,277116011.734870,0,11,0,0,yes,1.000000
2,,192323344.329095,192717077.467290,0,9,0,0,yes,1.000000
1,,118118429.428616,130837107.898930,0,7,0,0,yes,1.000000
