"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,464500979.124010,0,15,0,0,,1.000000
24,,0.000000,3227586404.845660,0,63,0,0,,1.000000
23,,0.000000,642926415.263190,0,16,0,0,,1.000000
22,,0.000000,1590037937.100120,0,38,0,0,,1.000000
21,,0.000000,262527751.628410,0,7,0,0,,1.000000
20,,0.000000,256695243.486820,0,23,0,0,,1.000000
19,,0.000000,396385223.373540,0,10,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,49029459.349610,0,1,0,0,,1.000000
16,,0.000000,3266711967.299280,0,61,0,0,,1.000000
15,,0.000000,103834740.847660,0,9,0,0,,1.000000
14,,0.000000,12747474.491690,0,4,0,0,,1.000000
13,,0.000000,1952667.398930,0,2,0,0,,1.000000
12,,0.000000,63694516.101070,0,11,0,0,,1.000000
11,,0.000000,148476685.993190,0,29,0,0,,1.000000
10,,110332387.515864,110314302.703620,0,15,0,0,yes,0.999836
9,,238284629.509380,237823524.383780,0,13,0,0,yes,0.998065
8,,257928662.232081,261379600.617670,0,29,0,0,yes,1.000000
7,,434248527.484422,434588320.979470,0,29,0,0,yes,1.000000
6,,468737987.304786,471717734.813970,0,28,0,0,yes,1.000000
5,,301455310.442283,301246392.219730,0,14,0,0,yes,0.999307
4,,107541997.643654,110145453.526870,0,8,0,0,yes,1.000000
3,,276535527.748922,280153771.275880,0,11,0,0,yes,1.000000
2,,192323344.329095,192402477.620130,0,9,0,0,yes,1.000000
1,,118118429.428616,124284542.667970,0,10,0,0,yes,1.000000
