id1,id2,boundary
790,790,9524.0
790,812,3480.0
795,795,6069.0
795,817,5000.0
795,839,4845.0
796,817,5000.0
796,818,5000.0
796,840,5000.0
797,818,5000.0
797,819,5000.0
797,841,5000.0
798,819,5000.0
798,820,5000.0
798,842,5000.0
799,820,5000.0
799,821,5000.0
799,843,5000.0
800,821,5000.0
800,822,5000.0
800,844,5000.0
801,822,5000.0
801,823,5000.0
801,845,5000.0
802,823,5000.0
802,824,5000.0
802,846,5000.0
803,824,5000.0
803,825,5000.0
803,847,5000.0
804,825,5000.0
804,826,5000.0
804,848,5000.0
805,826,5000.0
805,827,5000.0
805,849,5000.0
806,827,5000.0
806,828,5000.0
806,850,5000.0
807,828,5000.0
807,829,5000.0
807,851,5000.0
808,829,5000.0
808,830,5000.0
808,852,5000.0
809,830,5000.0
809,831,5000.0
809,853,5000.0
810,831,5000.0
810,832,5000.0
810,854,5000.0
811,832,5000.0
811,833,5000.0
811,855,5000.0
812,812,3534.0
812,833,5000.0
812,834,2794.0
812,856,5000.0
817,839,5000.0
817,840,5000.0
817,861,5000.0
818,840,5000.0
818,841,5000.0
818,862,5000.0
819,841,5000.0
819,842,5000.0
819,863,5000.0
820,842,5000.0
820,843,5000.0
820,864,5000.0
821,843,5000.0
821,844,5000.0
821,865,5000.0
822,844,5000.0
822,845,5000.0
822,866,5000.0
823,845,5000.0
823,846,5000.0
823,867,5000.0
824,846,5000.0
824,847,5000.0
824,868,5000.0
825,847,5000.0
825,848,5000.0
825,869,5000.0
826,848,5000.0
826,849,5000.0
826,870,5000.0
827,849,5000.0
827,850,5000.0
827,871,5000.0
828,850,5000.0
828,851,5000.0
828,872,5000.0
829,851,5000.0
829,852,5000.0
829,873,5000.0
830,852,5000.0
830,853,5000.0
830,874,5000.0
831,853,5000.0
831,854,5000.0
831,875,5000.0
832,854,5000.0
832,855,5000.0
832,876,5000.0
833,855,5000.0
833,856,5000.0
833,877,5000.0
834,834,6176.0
834,856,801.0
839,839,9456.0
839,861,5000.0
839,883,3863.0
840,861,5000.0
840,862,5000.0
840,884,5000.0
841,862,5000.0
841,863,5000.0
841,885,5000.0
842,863,5000.0
842,864,5000.0
842,886,5000.0
843,864,5000.0
843,865,5000.0
843,887,5000.0
844,865,5000.0
844,866,5000.0
844,888,5000.0
845,866,5000.0
845,867,5000.0
845,889,5000.0
846,867,5000.0
846,868,5000.0
846,890,5000.0
847,868,5000.0
847,869,5000.0
847,891,5000.0
848,869,5000.0
848,870,5000.0
848,892,5000.0
849,870,5000.0
849,871,5000.0
849,893,5000.0
850,871,5000.0
850,872,5000.0
850,894,5000.0
851,872,5000.0
851,873,5000.0
851,895,5000.0
852,873,5000.0
852,874,5000.0
852,896,5000.0
853,874,5000.0
853,875,5000.0
853,897,5000.0
854,875,5000.0
854,876,5000.0
854,898,5000.0
855,876,5000.0
855,877,5000.0
855,899,5000.0
856,856,8540.0
856,877,5000.0
856,900,3306.0
861,883,5000.0
861,884,5000.0
861,905,5000.0
862,884,5000.0
862,885,5000.0
862,906,5000.0
863,885,5000.0
863,886,5000.0
863,907,5000.0
864,886,5000.0
864,887,5000.0
864,908,5000.0
865,887,5000.0
865,888,5000.0
865,909,5000.0
866,888,5000.0
866,889,5000.0
866,910,5000.0
867,889,5000.0
867,890,5000.0
867,911,5000.0
868,890,5000.0
868,891,5000.0
868,912,5000.0
869,891,5000.0
869,892,5000.0
869,913,5000.0
870,892,5000.0
870,893,5000.0
870,914,5000.0
871,893,5000.0
871,894,5000.0
871,915,5000.0
872,894,5000.0
872,895,5000.0
872,916,5000.0
873,895,5000.0
873,896,5000.0
873,917,5000.0
874,896,5000.0
874,897,5000.0
874,918,5000.0
875,897,5000.0
875,898,5000.0
875,919,5000.0
876,898,5000.0
876,899,5000.0
876,920,5000.0
877,899,5000.0
877,900,5000.0
877,921,5000.0
883,883,24321.0
883,904,1102.0
883,905,3073.0
883,927,1362.0
884,905,5000.0
884,906,5000.0
884,928,5000.0
885,906,5000.0
885,907,5000.0
885,929,5000.0
886,907,5000.0
886,908,5000.0
886,930,5000.0
887,908,5000.0
887,909,5000.0
887,931,5000.0
888,909,5000.0
888,910,5000.0
888,932,5000.0
889,910,5000.0
889,911,5000.0
889,933,5000.0
890,911,5000.0
890,912,5000.0
890,934,5000.0
891,912,5000.0
891,913,5000.0
891,935,5000.0
892,913,5000.0
892,914,5000.0
892,936,5000.0
893,914,5000.0
893,915,5000.0
893,937,5000.0
894,915,5000.0
894,916,5000.0
894,938,5000.0
895,916,5000.0
895,917,5000.0
895,939,5000.0
896,917,5000.0
896,918,5000.0
896,940,5000.0
897,918,5000.0
897,919,5000.0
897,941,5000.0
898,919,5000.0
898,920,5000.0
898,942,5000.0
899,920,5000.0
899,921,5000.0
899,943,5000.0
900,900,10693.0
900,921,5000.0
900,922,2023.0
900,944,5000.0
904,904,30726.0
904,927,3168.0
904,948,2606.0
905,905,14495.0
905,928,5000.0
905,949,3482.0
906,928,5000.0
906,929,5000.0
906,950,5000.0
907,929,5000.0
907,930,5000.0
907,951,5000.0
908,930,5000.0
908,931,5000.0
908,952,5000.0
909,931,5000.0
909,932,5000.0
909,953,5000.0
910,932,5000.0
910,933,5000.0
910,954,5000.0
911,933,5000.0
911,934,5000.0
911,955,5000.0
912,934,5000.0
912,935,5000.0
912,956,5000.0
913,935,5000.0
913,936,5000.0
913,957,5000.0
914,936,5000.0
914,937,5000.0
914,958,5000.0
915,937,5000.0
915,938,5000.0
915,959,5000.0
916,938,5000.0
916,939,5000.0
916,960,5000.0
917,939,5000.0
917,940,5000.0
917,961,5000.0
918,940,5000.0
918,941,5000.0
918,962,5000.0
919,941,5000.0
919,942,5000.0
919,963,5000.0
920,942,5000.0
920,943,5000.0
920,964,5000.0
921,943,5000.0
921,944,5000.0
921,965,5000.0
922,922,4730.0
922,944,1747.0
927,927,13462.0
928,949,5000.0
928,950,5000.0
928,972,5000.0
929,950,5000.0
929,951,5000.0
929,973,5000.0
930,951,5000.0
930,952,5000.0
930,974,5000.0
931,952,5000.0
931,953,5000.0
931,975,5000.0
932,953,5000.0
932,954,5000.0
932,976,5000.0
933,954,5000.0
933,955,5000.0
933,977,5000.0
934,955,5000.0
934,956,5000.0
934,978,5000.0
935,956,5000.0
935,957,5000.0
935,979,5000.0
936,957,5000.0
936,958,5000.0
936,980,5000.0
937,958,5000.0
937,959,5000.0
937,981,5000.0
938,959,5000.0
938,960,5000.0
938,982,5000.0
939,960,5000.0
939,961,5000.0
939,983,5000.0
940,961,5000.0
940,962,5000.0
940,984,5000.0
941,962,5000.0
941,963,5000.0
941,985,5000.0
942,963,5000.0
942,964,5000.0
942,986,5000.0
943,964,5000.0
943,965,5000.0
943,987,5000.0
944,944,9895.0
944,965,5000.0
944,988,2445.0
948,948,22090.0
948,971,2972.0
948,992,4267.0
949,949,11586.0
949,972,4402.0
950,972,5000.0
950,973,5000.0
950,994,5000.0
951,973,5000.0
951,974,5000.0
951,995,5000.0
952,974,5000.0
952,975,5000.0
952,996,5000.0
953,975,5000.0
953,976,5000.0
953,997,5000.0
954,976,5000.0
954,977,5000.0
954,998,5000.0
955,977,5000.0
955,978,5000.0
955,999,5000.0
956,978,5000.0
956,979,5000.0
956,1000,5000.0
957,979,5000.0
957,980,5000.0
957,1001,5000.0
958,980,5000.0
958,981,5000.0
958,1002,5000.0
959,981,5000.0
959,982,5000.0
959,1003,5000.0
960,982,5000.0
960,983,5000.0
960,1004,5000.0
961,983,5000.0
961,984,5000.0
961,1005,5000.0
962,984,5000.0
962,985,5000.0
962,1006,5000.0
963,985,5000.0
963,986,5000.0
963,1007,5000.0
964,986,5000.0
964,987,5000.0
964,1008,5000.0
965,987,5000.0
965,988,5000.0
965,1009,5000.0
971,971,17440.0
971,992,5000.0
971,993,786.0
971,1015,5000.0
972,972,10353.0
972,993,963.0
972,994,5000.0
972,1016,2756.0
973,994,5000.0
973,995,5000.0
973,1017,5000.0
974,995,5000.0
974,996,5000.0
974,1018,5000.0
975,996,5000.0
975,997,5000.0
975,1019,5000.0
976,997,5000.0
976,998,5000.0
976,1020,5000.0
977,998,5000.0
977,999,5000.0
977,1021,5000.0
978,999,5000.0
978,1000,5000.0
978,1022,5000.0
979,1000,5000.0
979,1001,5000.0
979,1023,5000.0
980,1001,5000.0
980,1002,5000.0
980,1024,5000.0
981,1002,5000.0
981,1003,5000.0
981,1025,5000.0
982,1003,5000.0
982,1004,5000.0
982,1026,5000.0
983,1004,5000.0
983,1005,5000.0
983,1027,5000.0
984,1005,5000.0
984,1006,5000.0
984,1028,5000.0
985,1006,5000.0
985,1007,5000.0
985,1029,5000.0
986,1007,5000.0
986,1008,5000.0
986,1030,5000.0
987,987,4884.0
987,1008,5000.0
987,1009,4846.0
987,1031,230.0
988,988,10481.0
988,1009,5000.0
988,1032,4185.0
992,992,13826.0
992,1015,5000.0
992,1036,1920.0
993,993,22096.0
993,1015,5000.0
993,1037,4384.0
994,994,4798.0
994,1016,3812.0
994,1017,5000.0
994,1038,5000.0
995,1017,5000.0
995,1018,5000.0
995,1039,5000.0
996,1018,5000.0
996,1019,5000.0
996,1040,5000.0
997,1019,5000.0
997,1020,5000.0
997,1041,5000.0
998,1020,5000.0
998,1021,5000.0
998,1042,5000.0
999,1021,5000.0
999,1022,5000.0
999,1043,5000.0
1000,1022,5000.0
1000,1023,5000.0
1000,1044,5000.0
1001,1023,5000.0
1001,1024,5000.0
1001,1045,5000.0
1002,1024,5000.0
1002,1025,5000.0
1002,1046,5000.0
1003,1025,5000.0
1003,1026,5000.0
1003,1047,5000.0
1004,1026,5000.0
1004,1027,5000.0
1004,1048,5000.0
1005,1027,5000.0
1005,1028,5000.0
1005,1049,5000.0
1006,1028,5000.0
1006,1029,5000.0
1006,1050,5000.0
1007,1029,5000.0
1007,1030,5000.0
1007,1051,5000.0
1008,1008,3828.0
1008,1030,5000.0
1008,1031,2024.0
1008,1052,5000.0
1009,1009,9766.0
1009,1032,4192.0
1015,1036,5000.0
1015,1037,5000.0
1015,1059,5000.0
1016,1016,48061.0
1016,1038,2667.0
1017,1038,5000.0
1017,1039,5000.0
1017,1061,5000.0
1018,1039,5000.0
1018,1040,5000.0
1018,1062,5000.0
1019,1040,5000.0
1019,1041,5000.0
1019,1063,5000.0
1020,1041,5000.0
1020,1042,5000.0
1020,1064,5000.0
1021,1042,5000.0
1021,1043,5000.0
1021,1065,5000.0
1022,1043,5000.0
1022,1044,5000.0
1022,1066,5000.0
1023,1044,5000.0
1023,1045,5000.0
1023,1067,5000.0
1024,1045,5000.0
1024,1046,5000.0
1024,1068,5000.0
1025,1046,5000.0
1025,1047,5000.0
1025,1069,5000.0
1026,1047,5000.0
1026,1048,5000.0
1026,1070,5000.0
1027,1048,5000.0
1027,1049,5000.0
1027,1071,5000.0
1028,1049,5000.0
1028,1050,5000.0
1028,1072,5000.0
1029,1050,5000.0
1029,1051,5000.0
1029,1073,5000.0
1030,1051,5000.0
1030,1052,5000.0
1030,1074,5000.0
1031,1031,9387.0
1031,1052,971.0
1032,1032,26034.0
1032,1053,1339.0
1032,1076,2960.0
1036,1036,12765.0
1036,1059,5000.0
1036,1080,2378.0
1037,1037,9972.0
1037,1059,5000.0
1037,1060,3008.0
1037,1081,5000.0
1038,1038,3569.0
1038,1060,4993.0
1038,1061,5000.0
1038,1082,5000.0
1039,1061,5000.0
1039,1062,5000.0
1039,1083,5000.0
1040,1062,5000.0
1040,1063,5000.0
1040,1084,5000.0
1041,1063,5000.0
1041,1064,5000.0
1041,1085,5000.0
1042,1064,5000.0
1042,1065,5000.0
1042,1086,5000.0
1043,1065,5000.0
1043,1066,5000.0
1043,1087,5000.0
1044,1066,5000.0
1044,1067,5000.0
1044,1088,5000.0
1045,1067,5000.0
1045,1068,5000.0
1045,1089,5000.0
1046,1068,5000.0
1046,1069,5000.0
1046,1090,5000.0
1047,1069,5000.0
1047,1070,5000.0
1047,1091,5000.0
1048,1070,5000.0
1048,1071,5000.0
1048,1092,5000.0
1049,1071,5000.0
1049,1072,5000.0
1049,1093,5000.0
1050,1072,5000.0
1050,1073,5000.0
1050,1094,5000.0
1051,1073,5000.0
1051,1074,5000.0
1051,1095,5000.0
1052,1052,12257.0
1052,1074,5000.0
1052,1096,355.0
1053,1053,4152.0
1053,1076,1325.0
1059,1080,5000.0
1059,1081,5000.0
1059,1103,5000.0
1060,1060,9405.0
1060,1081,5000.0
1060,1082,5000.0
1060,1104,5000.0
1061,1082,5000.0
1061,1083,5000.0
1061,1105,5000.0
1062,1083,5000.0
1062,1084,5000.0
1062,1106,5000.0
1063,1084,5000.0
1063,1085,5000.0
1063,1107,5000.0
1064,1085,5000.0
1064,1086,5000.0
1064,1108,5000.0
1065,1086,5000.0
1065,1087,5000.0
1065,1109,5000.0
1066,1087,5000.0
1066,1088,5000.0
1066,1110,5000.0
1067,1088,5000.0
1067,1089,5000.0
1067,1111,5000.0
1068,1089,5000.0
1068,1090,5000.0
1068,1112,5000.0
1069,1090,5000.0
1069,1091,5000.0
1069,1113,5000.0
1070,1091,5000.0
1070,1092,5000.0
1070,1114,5000.0
1071,1092,5000.0
1071,1093,5000.0
1071,1115,5000.0
1072,1093,5000.0
1072,1094,5000.0
1072,1116,5000.0
1073,1094,5000.0
1073,1095,5000.0
1073,1117,5000.0
1074,1074,2215.0
1074,1095,5000.0
1074,1096,2952.0
1074,1118,5000.0
1076,1076,26162.0
1076,1097,3072.0
1076,1120,2659.0
1080,1080,22182.0
1080,1103,4749.0
1080,1124,140.0
1081,1103,5000.0
1081,1104,5000.0
1081,1125,5000.0
1082,1104,5000.0
1082,1105,5000.0
1082,1126,5000.0
1083,1105,5000.0
1083,1106,5000.0
1083,1127,5000.0
1084,1106,5000.0
1084,1107,5000.0
1084,1128,5000.0
1085,1107,5000.0
1085,1108,5000.0
1085,1129,5000.0
1086,1108,5000.0
1086,1109,5000.0
1086,1130,5000.0
1087,1109,5000.0
1087,1110,5000.0
1087,1131,5000.0
1088,1110,5000.0
1088,1111,5000.0
1088,1132,5000.0
1089,1111,5000.0
1089,1112,5000.0
1089,1133,5000.0
1090,1112,5000.0
1090,1113,5000.0
1090,1134,5000.0
1091,1113,5000.0
1091,1114,5000.0
1091,1135,5000.0
1092,1114,5000.0
1092,1115,5000.0
1092,1136,5000.0
1093,1115,5000.0
1093,1116,5000.0
1093,1137,5000.0
1094,1116,5000.0
1094,1117,5000.0
1094,1138,5000.0
1095,1117,5000.0
1095,1118,5000.0
1095,1139,5000.0
1096,1096,12788.0
1096,1118,1862.0
1097,1097,9059.0
1097,1120,2071.0
1103,1103,2107.0
1103,1124,3738.0
1103,1125,5000.0
1103,1147,5000.0
1104,1125,5000.0
1104,1126,5000.0
1104,1148,5000.0
1105,1126,5000.0
1105,1127,5000.0
1105,1149,5000.0
1106,1127,5000.0
1106,1128,5000.0
1106,1150,5000.0
1107,1128,5000.0
1107,1129,5000.0
1107,1151,5000.0
1108,1129,5000.0
1108,1130,5000.0
1108,1152,5000.0
1109,1130,5000.0
1109,1131,5000.0
1109,1153,5000.0
1110,1131,5000.0
1110,1132,5000.0
1110,1154,5000.0
1111,1132,5000.0
1111,1133,5000.0
1111,1155,5000.0
1112,1133,5000.0
1112,1134,5000.0
1112,1156,5000.0
1113,1134,5000.0
1113,1135,5000.0
1113,1157,5000.0
1114,1135,5000.0
1114,1136,5000.0
1114,1158,5000.0
1115,1136,5000.0
1115,1137,5000.0
1115,1159,5000.0
1116,1137,5000.0
1116,1138,5000.0
1116,1160,5000.0
1117,1138,5000.0
1117,1139,5000.0
1117,1161,5000.0
1118,1118,9431.0
1118,1139,5000.0
1118,1140,1164.0
1118,1162,5000.0
1120,1120,26960.0
1120,1141,2765.0
1120,1164,760.0
1124,1124,42252.0
1124,1147,3290.0
1125,1147,5000.0
1125,1148,5000.0
1125,1169,5000.0
1126,1148,5000.0
1126,1149,5000.0
1126,1170,5000.0
1127,1149,5000.0
1127,1150,5000.0
1127,1171,5000.0
1128,1150,5000.0
1128,1151,5000.0
1128,1172,5000.0
1129,1151,5000.0
1129,1152,5000.0
1129,1173,5000.0
1130,1152,5000.0
1130,1153,5000.0
1130,1174,5000.0
1131,1153,5000.0
1131,1154,5000.0
1131,1175,5000.0
1132,1154,5000.0
1132,1155,5000.0
1132,1176,5000.0
1133,1155,5000.0
1133,1156,5000.0
1133,1177,5000.0
1134,1156,5000.0
1134,1157,5000.0
1134,1178,5000.0
1135,1157,5000.0
1135,1158,5000.0
1135,1179,5000.0
1136,1158,5000.0
1136,1159,5000.0
1136,1180,5000.0
1137,1159,5000.0
1137,1160,5000.0
1137,1181,5000.0
1138,1160,5000.0
1138,1161,5000.0
1138,1182,5000.0
1139,1161,5000.0
1139,1162,5000.0
1139,1183,5000.0
1140,1140,2527.0
1140,1162,741.0
1141,1141,14164.0
1141,1164,2189.0
1147,1147,12919.0
1147,1169,5000.0
1147,1191,1494.0
1148,1169,5000.0
1148,1170,5000.0
1148,1192,5000.0
1149,1170,5000.0
1149,1171,5000.0
1149,1193,5000.0
1150,1171,5000.0
1150,1172,5000.0
1150,1194,5000.0
1151,1172,5000.0
1151,1173,5000.0
1151,1195,5000.0
1152,1173,5000.0
1152,1174,5000.0
1152,1196,5000.0
1153,1174,5000.0
1153,1175,5000.0
1153,1197,5000.0
1154,1175,5000.0
1154,1176,5000.0
1154,1198,5000.0
1155,1176,5000.0
1155,1177,5000.0
1155,1199,5000.0
1156,1177,5000.0
1156,1178,5000.0
1156,1200,5000.0
1157,1178,5000.0
1157,1179,5000.0
1157,1201,5000.0
1158,1179,5000.0
1158,1180,5000.0
1158,1202,5000.0
1159,1180,5000.0
1159,1181,5000.0
1159,1203,5000.0
1160,1181,5000.0
1160,1182,5000.0
1160,1204,5000.0
1161,1182,5000.0
1161,1183,5000.0
1161,1205,5000.0
1162,1162,10822.0
1162,1183,5000.0
1162,1206,2406.0
1164,1164,14933.0
1169,1191,5000.0
1169,1192,5000.0
1169,1213,5000.0
1170,1192,5000.0
1170,1193,5000.0
1170,1214,5000.0
1171,1193,5000.0
1171,1194,5000.0
1171,1215,5000.0
1172,1194,5000.0
1172,1195,5000.0
1172,1216,5000.0
1173,1195,5000.0
1173,1196,5000.0
1173,1217,5000.0
1174,1196,5000.0
1174,1197,5000.0
1174,1218,5000.0
1175,1197,5000.0
1175,1198,5000.0
1175,1219,5000.0
1176,1198,5000.0
1176,1199,5000.0
1176,1220,5000.0
1177,1199,5000.0
1177,1200,5000.0
1177,1221,5000.0
1178,1200,5000.0
1178,1201,5000.0
1178,1222,5000.0
1179,1201,5000.0
1179,1202,5000.0
1179,1223,5000.0
1180,1202,5000.0
1180,1203,5000.0
1180,1224,5000.0
1181,1203,5000.0
1181,1204,5000.0
1181,1225,5000.0
1182,1204,5000.0
1182,1205,5000.0
1182,1226,5000.0
1183,1205,5000.0
1183,1206,5000.0
1183,1227,5000.0
1191,1191,15077.0
1191,1213,5000.0
1191,1235,1108.0
1192,1213,5000.0
1192,1214,5000.0
1192,1236,5000.0
1193,1214,5000.0
1193,1215,5000.0
1193,1237,5000.0
1194,1215,5000.0
1194,1216,5000.0
1194,1238,5000.0
1195,1216,5000.0
1195,1217,5000.0
1195,1239,5000.0
1196,1217,5000.0
1196,1218,5000.0
1196,1240,5000.0
1197,1218,5000.0
1197,1219,5000.0
1197,1241,5000.0
1198,1219,5000.0
1198,1220,5000.0
1198,1242,5000.0
1199,1220,5000.0
1199,1221,5000.0
1199,1243,5000.0
1200,1221,5000.0
1200,1222,5000.0
1200,1244,5000.0
1201,1222,5000.0
1201,1223,5000.0
1201,1245,5000.0
1202,1223,5000.0
1202,1224,5000.0
1202,1246,5000.0
1203,1224,5000.0
1203,1225,5000.0
1203,1247,5000.0
1204,1225,5000.0
1204,1226,5000.0
1204,1248,5000.0
1205,1226,5000.0
1205,1227,5000.0
1205,1249,5000.0
1206,1206,12579.0
1206,1227,5000.0
1206,1250,2474.0
1213,1235,5000.0
1213,1236,5000.0
1213,1257,5000.0
1214,1236,5000.0
1214,1237,5000.0
1214,1258,5000.0
1215,1237,5000.0
1215,1238,5000.0
1215,1259,5000.0
1216,1238,5000.0
1216,1239,5000.0
1216,1260,5000.0
1217,1239,5000.0
1217,1240,5000.0
1217,1261,5000.0
1218,1240,5000.0
1218,1241,5000.0
1218,1262,5000.0
1219,1241,5000.0
1219,1242,5000.0
1219,1263,5000.0
1220,1242,5000.0
1220,1243,5000.0
1220,1264,5000.0
1221,1243,5000.0
1221,1244,5000.0
1221,1265,5000.0
1222,1244,5000.0
1222,1245,5000.0
1222,1266,5000.0
1223,1245,5000.0
1223,1246,5000.0
1223,1267,5000.0
1224,1246,5000.0
1224,1247,5000.0
1224,1268,5000.0
1225,1247,5000.0
1225,1248,5000.0
1225,1269,5000.0
1226,1248,5000.0
1226,1249,5000.0
1226,1270,5000.0
1227,1227,22595.0
1227,1249,3042.0
1227,1250,276.0
1235,1235,22910.0
1235,1257,2283.0
1236,1257,5000.0
1236,1258,5000.0
1236,1280,5000.0
1237,1258,5000.0
1237,1259,5000.0
1237,1281,5000.0
1238,1259,5000.0
1238,1260,5000.0
1238,1282,5000.0
1239,1260,5000.0
1239,1261,5000.0
1239,1283,5000.0
1240,1261,5000.0
1240,1262,5000.0
1240,1284,5000.0
1241,1262,5000.0
1241,1263,5000.0
1241,1285,5000.0
1242,1263,5000.0
1242,1264,5000.0
1242,1286,5000.0
1243,1264,5000.0
1243,1265,5000.0
1243,1287,5000.0
1244,1265,5000.0
1244,1266,5000.0
1244,1288,5000.0
1245,1266,5000.0
1245,1267,5000.0
1245,1289,5000.0
1246,1267,5000.0
1246,1268,5000.0
1246,1290,5000.0
1247,1268,5000.0
1247,1269,5000.0
1247,1291,5000.0
1248,1269,5000.0
1248,1270,5000.0
1248,1292,5000.0
1249,1249,3884.0
1249,1270,5000.0
1249,1271,4161.0
1249,1293,5000.0
1250,1250,15017.0
1250,1272,424.0
1257,1257,7896.0
1257,1279,498.0
1257,1280,5000.0
1257,1301,5000.0
1258,1280,5000.0
1258,1281,5000.0
1258,1302,5000.0
1259,1281,5000.0
1259,1282,5000.0
1259,1303,5000.0
1260,1282,5000.0
1260,1283,5000.0
1260,1304,5000.0
1261,1283,5000.0
1261,1284,5000.0
1261,1305,5000.0
1262,1284,5000.0
1262,1285,5000.0
1262,1306,5000.0
1263,1285,5000.0
1263,1286,5000.0
1263,1307,5000.0
1264,1286,5000.0
1264,1287,5000.0
1264,1308,5000.0
1265,1287,5000.0
1265,1288,5000.0
1265,1309,5000.0
1266,1288,5000.0
1266,1289,5000.0
1266,1310,5000.0
1267,1289,5000.0
1267,1290,5000.0
1267,1311,5000.0
1268,1290,5000.0
1268,1291,5000.0
1268,1312,5000.0
1269,1291,5000.0
1269,1292,5000.0
1269,1313,5000.0
1270,1292,5000.0
1270,1293,5000.0
1270,1314,5000.0
1271,1271,12735.0
1271,1293,5000.0
1271,1315,2374.0
1272,1272,14271.0
1272,1294,4700.0
1272,1316,3979.0
1279,1279,2004.0
1279,1301,402.0
1280,1301,5000.0
1280,1302,5000.0
1280,1324,5000.0
1281,1302,5000.0
1281,1303,5000.0
1281,1325,5000.0
1282,1303,5000.0
1282,1304,5000.0
1282,1326,5000.0
1283,1304,5000.0
1283,1305,5000.0
1283,1327,5000.0
1284,1305,5000.0
1284,1306,5000.0
1284,1328,5000.0
1285,1306,5000.0
1285,1307,5000.0
1285,1329,5000.0
1286,1307,5000.0
1286,1308,5000.0
1286,1330,5000.0
1287,1308,5000.0
1287,1309,5000.0
1287,1331,5000.0
1288,1309,5000.0
1288,1310,5000.0
1288,1332,5000.0
1289,1310,5000.0
1289,1311,5000.0
1289,1333,5000.0
1290,1311,5000.0
1290,1312,5000.0
1290,1334,5000.0
1291,1312,5000.0
1291,1313,5000.0
1291,1335,5000.0
1292,1313,5000.0
1292,1314,5000.0
1292,1336,5000.0
1293,1314,5000.0
1293,1315,5000.0
1293,1337,5000.0
1294,1294,19350.0
1294,1316,5000.0
1294,1338,117.0
1301,1301,13749.0
1301,1324,5000.0
1301,1345,1375.0
1302,1324,5000.0
1302,1325,5000.0
1302,1346,5000.0
1303,1325,5000.0
1303,1326,5000.0
1303,1347,5000.0
1304,1326,5000.0
1304,1327,5000.0
1304,1348,5000.0
1305,1327,5000.0
1305,1328,5000.0
1305,1349,5000.0
1306,1328,5000.0
1306,1329,5000.0
1306,1350,5000.0
1307,1329,5000.0
1307,1330,5000.0
1307,1351,5000.0
1308,1330,5000.0
1308,1331,5000.0
1308,1352,5000.0
1309,1331,5000.0
1309,1332,5000.0
1309,1353,5000.0
1310,1332,5000.0
1310,1333,5000.0
1310,1354,5000.0
1311,1333,5000.0
1311,1334,5000.0
1311,1355,5000.0
1312,1334,5000.0
1312,1335,5000.0
1312,1356,5000.0
1313,1335,5000.0
1313,1336,5000.0
1313,1357,5000.0
1314,1336,5000.0
1314,1337,5000.0
1314,1358,5000.0
1315,1315,12526.0
1315,1337,5000.0
1315,1359,1526.0
1316,1316,19482.0
1316,1338,651.0
1324,1324,5108.0
1324,1345,4940.0
1324,1346,5000.0
1324,1368,1110.0
1325,1346,5000.0
1325,1347,5000.0
1325,1369,5000.0
1326,1347,5000.0
1326,1348,5000.0
1326,1370,5000.0
1327,1348,5000.0
1327,1349,5000.0
1327,1371,5000.0
1328,1349,5000.0
1328,1350,5000.0
1328,1372,5000.0
1329,1350,5000.0
1329,1351,5000.0
1329,1373,5000.0
1330,1351,5000.0
1330,1352,5000.0
1330,1374,5000.0
1331,1352,5000.0
1331,1353,5000.0
1331,1375,5000.0
1332,1353,5000.0
1332,1354,5000.0
1332,1376,5000.0
1333,1354,5000.0
1333,1355,5000.0
1333,1377,5000.0
1334,1355,5000.0
1334,1356,5000.0
1334,1378,5000.0
1335,1335,12577.0
1335,1356,4801.0
1335,1357,4419.0
1335,1379,960.0
1336,1357,5000.0
1336,1358,5000.0
1336,1380,5000.0
1337,1337,5627.0
1337,1358,5000.0
1337,1359,2173.0
1337,1381,3015.0
1338,1338,31079.0
1338,1360,469.0
1345,1345,13582.0
1346,1368,5000.0
1346,1369,5000.0
1346,1390,5000.0
1347,1369,5000.0
1347,1370,5000.0
1347,1391,5000.0
1348,1370,5000.0
1348,1371,5000.0
1348,1392,5000.0
1349,1371,5000.0
1349,1372,5000.0
1349,1393,5000.0
1350,1372,5000.0
1350,1373,5000.0
1350,1394,5000.0
1351,1373,5000.0
1351,1374,5000.0
1351,1395,5000.0
1352,1374,5000.0
1352,1375,5000.0
1352,1396,5000.0
1353,1375,5000.0
1353,1376,5000.0
1353,1397,5000.0
1354,1376,5000.0
1354,1377,5000.0
1354,1398,5000.0
1355,1377,5000.0
1355,1378,5000.0
1355,1399,5000.0
1356,1356,15912.0
1356,1378,5000.0
1356,1379,2807.0
1356,1400,5000.0
1357,1357,20639.0
1357,1379,1456.0
1357,1380,5000.0
1357,1401,4257.0
1358,1380,5000.0
1358,1381,5000.0
1358,1402,5000.0
1359,1359,4309.0
1360,1360,1273.0
1368,1368,9002.0
1368,1390,1313.0
1369,1390,5000.0
1369,1391,5000.0
1369,1413,5000.0
1370,1391,5000.0
1370,1392,5000.0
1370,1414,5000.0
1371,1392,5000.0
1371,1393,5000.0
1371,1415,5000.0
1372,1393,5000.0
1372,1394,5000.0
1372,1416,5000.0
1373,1394,5000.0
1373,1395,5000.0
1373,1417,5000.0
1374,1395,5000.0
1374,1396,5000.0
1374,1418,5000.0
1375,1396,5000.0
1375,1397,5000.0
1375,1419,5000.0
1376,1397,5000.0
1376,1398,5000.0
1376,1420,5000.0
1377,1398,5000.0
1377,1399,5000.0
1377,1421,5000.0
1378,1378,25737.0
1378,1399,5000.0
1378,1400,3398.0
