id,cost,status
485,58748251.6,0
486,64951905.28,0
487,64951905.28,0
488,64951905.28,0
489,64951905.28,0
490,64951905.28,0
491,64951905.28,0
492,64951905.28,0
493,64951905.28,0
494,64951905.28,0
495,64951905.28,0
496,64951905.28,0
497,64951905.28,0
498,64951905.28,0
499,64951905.28,0
500,64951905.28,0
501,64951905.28,0
502,64951905.28,0
503,64951905.28,0
504,64951905.28,0
505,1754041.323,0
507,64951905.28,0
508,64951905.28,0
509,64951905.28,0
510,64951905.28,0
511,64951905.28,0
512,64951905.28,0
513,64951905.28,0
514,64951905.28,0
515,64951905.28,0
516,64951905.28,0
517,64951905.28,0
518,64951905.28,0
519,64951905.28,0
520,64951905.28,0
521,64951905.28,0
522,64951905.28,0
523,64951905.28,0
524,64951905.28,0
525,64951905.28,0
526,57324754.26,0
529,28974033.4,0
530,64951905.28,0
531,64951905.28,0
532,64951905.28,0
533,64951905.28,0
534,64951905.28,0
535,64951905.28,0
536,64951905.28,0
537,64951905.28,0
538,64951905.28,0
539,64951905.28,0
540,64951905.28,0
541,64951905.28,0
542,64951905.28,0
543,64951905.28,0
544,64951905.28,0
545,64951905.28,0
546,64951905.28,0
547,64951905.28,0
548,64951905.28,0
549,7277488.965,0
551,64951905.28,0
552,64951905.28,0
553,64951905.28,0
554,64951905.28,0
555,64951905.28,0
556,64951905.28,0
557,64951905.28,0
558,64951905.28,0
559,64951905.28,0
560,64951905.28,0
561,64951905.28,0
562,64951905.28,0
563,64951905.28,0
564,64951905.28,0
565,64951905.28,0
566,64951905.28,0
567,64951905.28,0
568,64951905.28,0
569,64951905.28,0
570,64951905.28,0
573,6016644.934,0
574,64951905.28,0
575,64951905.28,0
576,64951905.28,0
577,64951905.28,0
578,64951905.28,0
579,64951905.28,0
580,64951905.28,0
581,64951905.28,0
582,64951905.28,0
583,64951905.28,0
584,64951905.28,0
585,64951905.28,0
586,64951905.28,0
587,64951905.28,0
588,64951905.28,0
589,64951905.28,0
590,64951905.28,0
591,64951905.28,0
592,64951905.28,0
593,14552146.21,0
595,60478671.33,0
596,64951905.28,0
597,64951905.28,0
598,64951905.28,0
599,64951905.28,0
600,64951905.28,0
601,64951905.28,0
602,64951905.28,0
603,64951905.28,0
604,64951905.28,0
605,64951905.28,0
606,64951905.28,0
607,64951905.28,0
608,64951905.28,0
609,64951905.28,0
610,64951905.28,0
611,64951905.28,0
612,64951905.28,0
613,64951905.28,0
614,57278665.48,0
617,2751174.663,0
618,64951905.28,0
619,64951905.28,0
620,64951905.28,0
621,64951905.28,0
622,64951905.28,0
623,64951905.28,0
624,64951905.28,0
625,64951905.28,0
626,64951905.28,0
627,64951905.28,0
628,64951905.28,0
629,64951905.28,0
630,64951905.28,0
631,64951905.28,0
632,64951905.28,0
633,64951905.28,0
634,64951905.28,0
635,64951905.28,0
636,64951905.28,0
639,30632909.12,0
640,64951905.28,0
641,64951905.28,0
642,64951905.28,0
643,64951905.28,0
644,64951905.28,0
645,64951905.28,0
646,64951905.28,0
647,64951905.28,0
648,64951905.28,0
649,64951905.28,0
650,64951905.28,0
651,64951905.28,0
652,64951905.28,0
653,64951905.28,0
654,64951905.28,0
655,64951905.28,0
656,64951905.28,0
657,64951905.28,0
658,27770184.93,0
662,64247858.25,0
663,64951905.28,0
664,64951905.28,0
665,64951905.28,0
666,64951905.28,0
667,64951905.28,0
668,64951905.28,0
669,64951905.28,0
670,64951905.28,0
671,64951905.28,0
672,64951905.28,0
673,64951905.28,0
674,64951905.28,0
675,64951905.28,0
676,64951905.28,0
677,64951905.28,0
678,64951905.28,0
679,64951905.28,0
680,64951905.28,0
683,566292.6274,0
684,64951905.28,0
685,64951905.28,0
686,64951905.28,0
687,64951905.28,0
688,64951905.28,0
689,64951905.28,0
690,64951905.28,0
691,64951905.28,0
692,64951905.28,0
693,64951905.28,0
694,64951905.28,0
695,64951905.28,0
696,64951905.28,0
697,64951905.28,0
698,64951905.28,0
699,64951905.28,0
700,64951905.28,0
701,64951905.29,0
702,19206285.03,0
706,29882959.97,0
707,64951905.28,0
708,64951905.28,0
709,64951905.28,0
710,64951905.28,0
711,64951905.28,0
712,64951905.28,0
713,64951905.28,0
714,64951905.28,0
715,64951905.28,0
716,64951905.28,0
717,64951905.28,0
718,64951905.28,0
719,64951905.28,0
720,64951905.28,0
721,64951905.28,0
722,64951905.28,0
723,64951905.28,0
724,64951905.28,0
728,59899383.99,0
729,64951905.28,0
730,64951905.28,0
731,64951905.28,0
732,64951905.28,0
733,64951905.28,0
734,64951905.28,0
735,64951905.28,0
736,64951905.28,0
737,64951905.28,0
738,64951905.28,0
739,64951905.28,0
740,64951905.28,0
741,64951905.28,0
742,64951905.28,0
743,64951905.28,0
744,64951905.28,0
745,64951905.28,0
746,37154435.63,0
751,64951905.28,0
752,64951905.28,0
753,64951905.28,0
754,64951905.28,0
755,64951905.28,0
756,64951905.28,0
757,64951905.28,0
