id,cost,status
628,102737,0
629,169473,0
630,44978.8007813,0
631,50341.5,0
632,208318,0
633,929456,0
634,49184.1015625,0
635,787147,0
636,13776.5,0
639,10667.0996094,0
640,200813,0
641,153965,0
642,26131.6992188,0
643,21331.5,0
644,10227,0
645,22360.1992188,0
646,36227.6992188,0
647,21806.5996094,0
648,65637.203125,0
649,1221910,0
650,183262,0
651,1814750,0
652,144185,0
653,34835.1015625,0
654,29549.5,0
655,24140.6992188,0
656,275956,0
657,16704.5996094,0
658,67285.203125,0
662,40181,0
663,53404.8007813,0
664,77184.296875,0
665,127482,0
666,8741.9501953,0
667,18289.5,0
668,15322,0
669,70498,0
670,36539.3007813,0
671,103018,0
672,23334.8007813,0
673,143685,0
674,123664,0
675,17684.9003906,0
676,130202,0
677,15750.5,0
678,36801.8984375,0
679,210223,0
680,24772.1992188,0
683,23873.3007813,0
684,49843.3984375,0
685,15371,0
686,70231.5,0
687,21738.4003906,0
688,7258.7900391,0
689,10060.7998047,0
690,81048.5,0
691,52635.8984375,0
692,18511.1992188,0
693,656321,0
694,3755870,0
695,53646.3984375,0
696,52230.3007813,0
697,1530280,0
698,15260.2001953,0
699,15898.7001953,0
700,27155.6992188,0
701,25538.4003906,0
702,355561,0
706,74674.6015625,0
707,139483,0
708,360948,0
709,47907,0
710,7713.9902344,0
711,7378.3300781,0
712,45058.1992188,0
713,18088.5996094,0
714,10825.0996094,0
715,16858.1992188,0
716,54565.6992188,0
717,349877,0
718,27278.5,0
719,304970,0
720,14112.2001953,0
721,23935.3007813,0
722,168385,0
723,47804.1015625,0
724,136566,0
728,74861.296875,0
729,69696.1015625,0
730,15409.2998047,0
731,10765.9003906,0
732,4887.75,0
733,10294.9003906,0
734,118696,0
735,9538.6796875,0
736,10778.5,0
737,47813.3007813,0
738,271789,0
739,449794,0
740,103273,0
741,25284.6992188,0
742,94541.1015625,0
743,51117.1015625,0
744,491096,0
745,27766.0996094,0
746,41820.8007813,0
751,86970.3984375,0
752,50036.8007813,0
753,9314.5703125,0
754,5627.9902344,0
755,5493.2001953,0
756,22102.9003906,0
757,14727.9003906,0
758,13330.5,0
759,48653.1015625,0
760,21544.5,0
761,74568.1015625,0
762,50692.6015625,0
763,42733.5,0
764,70985.703125,0
765,510729,0
766,85881.1015625,0
767,46688.1992188,0
768,74312.6015625,0
772,39234.1992188,0
773,61340.3984375,0
774,15646.2998047,0
775,6065.5800781,0
776,4122.8100586,0
777,7991.3701172,0
778,21649.5,0
779,12337.7001953,0
780,161264,0
781,18148.1992188,0
782,177222,0
783,121367,0
784,38449.1015625,0
785,51392.5,0
786,16025.0996094,0
787,62436.8007813,0
788,15047.2998047,0
789,36404,0
790,2595750,0
795,34475.6015625,0
796,54358.8984375,0
797,9280.3798828,0
798,5807.3300781,0
799,4752.7202148,0
800,10939.9003906,0
801,8428.9199219,0
802,177488,0
803,47685,0
804,300965,0
805,21759.1992188,0
806,125214,0
807,39111.3007813,0
808,107729,0
809,763082,0
810,15898.5,0
811,29803.5,0
812,31274.9003906,0
817,30760,0
818,45453.8984375,0
819,9695.7998047,0
820,6388.1899414,0
821,5825.4399414,0
822,7892.7998047,0
823,11462.0996094,0
824,24378.1992188,0
825,15988.7998047,0
826,13034.5996094,0
827,33684.5,0
828,76045.203125,0
829,311513,0
830,97480.796875,0
831,45247.6992188,0
832,26508.1992188,0
833,45125.3007813,0
834,114715,0
839,273475,0
840,22346.6992188,0
841,33767.1015625,0
842,10583.4003906,0
843,6968.8198242,0
844,6226.8500977,0
845,6856.6499023,0
846,12182.2998047,0
847,22721700,0
848,205461,0
849,21235.1992188,0
850,26080.5,0
851,486156,0
852,30831.8007813,0
853,63019,0
854,69733.203125,0
855,54822.5,0
856,48441.1015625,0
861,28446.8007813,0
862,229010,0
863,44053.1992188,0
864,14031.9003906,0
865,6158.75,0
866,10167.5996094,0
867,10191.4003906,0
868,92011.6015625,0
869,146601,0
870,14635.4003906,0
871,81735.6015625,0
872,25668.6992188,0
873,601222,0
874,48276.5,0
875,15609.4003906,0
876,15259700,0
877,15322.2998047,0
883,2193160,0
884,100090,0
885,84287.8984375,0
886,65610.203125,0
887,11326.5996094,0
888,11775,0
889,15255.9003906,0
890,84525.3984375,0
891,24023.8007813,0
892,55204.6992188,0
893,21153,0
894,21639.4003906,0
895,25218.1992188,0
896,97953.1015625,0
897,50580.1015625,0
898,120233,0
899,31321.8007813,0
900,89560.3984375,0
904,70378.796875,0
905,58734.8984375,0
906,23799900,0
907,18015.4003906,0
908,189861,0
909,11240,0
910,71825.1015625,0
911,17058.9003906,0
912,15468.0996094,0
913,84317.8984375,0
914,13015,0
915,27834.3007813,0
916,56840.3984375,0
917,70889.6015625,0
918,851678,0
919,43929.1992188,0
920,19008.9003906,0
921,40131.8984375,0
922,30021.5,0
927,398971,0
928,14960.4003906,0
929,40434.1015625,0
930,15009.2998047,0
931,23772.6992188,0
932,64977.1992188,0
933,182428,0
934,76007.8984375,0
935,22280.5996094,0
