"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,361348444.676760,0,12,0,0,,1.000000
24,,0.000000,2985150217.996540,0,63,0,0,,1.000000
23,,0.000000,795527851.698740,0,21,0,0,,1.000000
22,,0.000000,1604031812.876460,0,39,0,0,,1.000000
21,,0.000000,371908799.756350,0,9,0,0,,1.000000
20,,0.000000,298558892.035620,0,25,0,0,,1.000000
19,,0.000000,344762615.176760,0,9,0,0,,1.000000
18,,0.000000,64672.713870,0,1,0,0,,1.000000
17,,0.000000,132365856.832040,0,3,0,0,,1.000000
16,,0.000000,3105770767.727490,0,64,0,0,,1.000000
15,,0.000000,71733037.097660,0,10,0,0,,1.000000
14,,0.000000,24365389.934570,0,4,0,0,,1.000000
13,,0.000000,1253572.772950,0,1,0,0,,1.000000
12,,0.000000,80480258.132810,0,10,0,0,,1.000000
11,,0.000000,131995684.109360,0,31,0,0,,1.000000
10,,110332387.515864,110936071.663080,0,14,0,0,yes,1.000000
9,,238284629.509380,244266419.080560,0,9,0,0,yes,1.000000
8,,257928662.232081,258965639.293940,0,31,0,0,yes,1.000000
7,,434248527.484422,435167364.096190,0,31,0,0,yes,1.000000
6,,468737987.304786,470424512.838380,0,30,0,0,yes,1.000000
5,,301455310.442283,305801575.600100,0,13,0,0,yes,1.000000
4,,107541997.643654,111687161.511230,0,8,0,0,yes,1.000000
3,,276535527.748922,279505777.866210,0,10,0,0,yes,1.000000
2,,192323344.329095,192644248.554700,0,10,0,0,yes,1.000000
1,,118118429.428616,120733807.386240,0,7,0,0,yes,1.000000
