"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,399856491.314440,0,11,0,0,,1.000000
24,,0.000000,3181639814.681150,0,64,0,0,,1.000000
23,,0.000000,622876061.230480,0,15,0,0,,1.000000
22,,0.000000,1645180293.762680,0,40,0,0,,1.000000
21,,0.000000,295146962.146000,0,9,0,0,,1.000000
20,,0.000000,264565821.381830,0,19,0,0,,1.000000
19,,0.000000,430642039.578130,0,12,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,123341944.174810,0,2,0,0,,1.000000
16,,0.000000,3046675860.584929,0,63,0,0,,1.000000
15,,0.000000,82421987.422860,0,10,0,0,,1.000000
14,,0.000000,7431605.273920,0,3,0,0,,1.000000
13,,0.000000,1253572.772950,0,1,0,0,,1.000000
12,,0.000000,59504819.209970,0,10,0,0,,1.000000
11,,0.000000,125262061.533210,0,28,0,0,,1.000000
10,,110332387.515864,109845255.253400,0,16,0,0,yes,0.995585
9,,238284629.509380,239519360.978520,0,10,0,0,yes,1.000000
8,,257928662.232081,262506020.763670,0,28,0,0,yes,1.000000
7,,434248527.484422,433946002.554170,0,28,0,0,yes,0.999303
6,,468737987.304786,470553028.337870,0,28,0,0,yes,1.000000
5,,301455310.442283,307471864.009780,0,16,0,0,yes,1.000000
4,,107541997.643654,116533114.171880,0,8,0,0,yes,1.000000
3,,276535527.748922,278090538.392080,0,9,0,0,yes,1.000000
2,,192323344.329095,192718656.833980,0,10,0,0,yes,1.000000
1,,118118429.428616,127623041.885260,0,9,0,0,yes,1.000000
