"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
25,,0.000000,405584326.436020,0,10,0,0,,1.000000
24,,0.000000,3061024931.747531,0,62,0,0,,1.000000
23,,0.000000,686356663.930660,0,17,0,0,,1.000000
22,,0.000000,1549395539.553740,0,40,0,0,,1.000000
21,,0.000000,369604757.556150,0,9,0,0,,1.000000
20,,0.000000,356730069.019530,0,21,0,0,,1.000000
19,,0.000000,319890393.905270,0,8,0,0,,1.000000
18,,0.000000,211227.317870,0,2,0,0,,1.000000
17,,0.000000,64951904.046880,0,1,0,0,,1.000000
16,,0.000000,3150052922.975561,0,61,0,0,,1.000000
15,,0.000000,49281464.663570,0,8,0,0,,1.000000
14,,0.000000,47656110.787110,0,4,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,81115746.710440,0,10,0,0,,1.000000
11,,0.000000,123934357.711930,0,29,0,0,,1.000000
10,,110332387.515864,110558990.756340,0,13,0,0,yes,1.000000
9,,238284629.509380,245236285.885750,0,9,0,0,yes,1.000000
8,,257928662.232081,260316155.422370,0,29,0,0,yes,1.000000
7,,434248527.484422,440021090.601540,0,29,0,0,yes,1.000000
6,,468737987.304786,469924905.658200,0,28,0,0,yes,1.000000
5,,301455310.442283,324233135.166500,0,13,0,0,yes,1.000000
4,,107541997.643654,107433564.841320,0,8,0,0,yes,0.998992
3,,276535527.748922,280295893.405280,0,10,0,0,yes,1.000000
2,,192323344.329095,193087117.400390,0,8,0,0,yes,1.000000
1,,118118429.428616,126383100.957040,0,10,0,0,yes,1.000000
