"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,7945120865.955533,0,143,0,0,,1.000000
23,,0.000000,17916646.258310,0,3,0,0,,1.000000
22,,0.000000,4960813106.146429,0,107,0,0,,1.000000
21,,0.000000,1887692423.561019,0,47,0,0,,1.000000
20,,0.000000,2937975.969240,0,1,0,0,,1.000000
19,,0.000000,1382307661.056620,0,37,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,6875333486.342706,0,126,0,0,,1.000000
15,,0.000000,62627207.881830,0,7,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,10459197.098140,0,7,0,0,,1.000000
12,,0.000000,13270110.672850,0,8,0,0,,1.000000
11,,0.000000,253200476.190910,0,40,0,0,,1.000000
10,,110238644.596040,112120506.870620,0,25,0,0,yes,1.000000
9,,238284629.509380,240494607.540530,0,14,0,0,yes,1.000000
8,,257928662.232081,364476136.864240,0,40,0,0,yes,1.000000
7,,434248527.484422,439567105.913580,0,40,0,0,yes,1.000000
6,,468737987.304786,883938357.132350,0,39,0,0,yes,1.000000
5,,301455310.442283,719857424.940430,0,26,0,0,yes,1.000000
4,,107541997.643654,110028592.338390,0,16,0,0,yes,1.000000
3,,276535527.748922,693207298.230950,0,26,0,0,yes,1.000000
2,,192323344.329095,195495212.259270,0,8,0,0,yes,1.000000
1,,118118429.428616,837822526.006350,0,66,0,0,yes,1.000000
