"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,2751428786.406720,0,51,0,0,,1.000000
23,,0.000000,404375778.116210,0,8,0,0,,1.000000
22,,0.000000,1214155267.577140,0,27,0,0,,1.000000
21,,0.000000,243045418.865720,0,8,0,0,,1.000000
20,,0.000000,176549146.929210,0,11,0,0,,1.000000
19,,0.000000,451471414.750980,0,11,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,178814690.502450,0,3,0,0,,1.000000
16,,0.000000,2905788609.618130,0,51,0,0,,1.000000
15,,0.000000,55454790.855470,0,7,0,0,,1.000000
14,,0.000000,18356373.046390,0,5,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,44254576.471190,0,7,0,0,,1.000000
11,,0.000000,123749312.805670,0,22,0,0,,1.000000
10,,110238644.596040,112429508.503920,0,13,0,0,yes,1.000000
9,,238284629.509380,238266976.187020,0,10,0,0,yes,0.999926
8,,257928662.232081,261105650.612790,0,22,0,0,yes,1.000000
7,,434248527.484422,435342449.371080,0,22,0,0,yes,1.000000
6,,468737987.304786,482366368.196310,0,22,0,0,yes,1.000000
5,,301455310.442283,301258788.887210,0,13,0,0,yes,0.999348
4,,107541997.643654,106952618.949710,0,7,0,0,yes,0.994520
3,,276535527.748922,284583292.435540,0,9,0,0,yes,1.000000
2,,192323344.329095,195867988.367670,0,7,0,0,yes,1.000000
1,,118118429.428616,120306021.109850,0,8,0,0,yes,1.000000
