"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,9159276233.031649,0,173,0,0,,1.000000
23,,0.000000,0.000000,0,0,0,0,,1.000000
22,,0.000000,3785037033.475049,0,96,0,0,,1.000000
21,,0.000000,803090256.697760,0,28,0,0,,1.000000
20,,0.000000,0.000000,0,0,0,0,,1.000000
19,,0.000000,3181531900.443850,0,80,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,7376764212.702604,0,164,0,0,,1.000000
15,,0.000000,282845808.848640,0,27,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,385994776.128400,0,42,0,0,,1.000000
12,,0.000000,130198991.510720,0,35,0,0,,1.000000
11,,0.000000,277386522.569810,0,33,0,0,,1.000000
10,,110238644.596040,324167036.062990,0,72,0,0,yes,1.000000
9,,238284629.509380,245580612.741210,0,17,0,0,yes,1.000000
8,,257928662.232081,578216945.726060,0,34,0,0,yes,1.000000
7,,434248527.484422,436767022.435550,0,34,0,0,yes,1.000000
6,,468737987.304786,484409583.801750,0,33,0,0,yes,1.000000
5,,301455310.442283,1711449667.484840,0,75,0,0,yes,1.000000
4,,107541997.643654,114169946.930670,0,10,0,0,yes,1.000000
3,,276535527.748922,293656856.705080,0,13,0,0,yes,1.000000
2,,192323344.329095,193510938.134260,0,27,0,0,yes,1.000000
1,,118118429.428616,299567196.537590,0,29,0,0,yes,1.000000
