"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,2895423810.563430,0,55,0,0,,1.000000
23,,0.000000,571376611.029290,0,12,0,0,,1.000000
22,,0.000000,1490562735.453120,0,36,0,0,,1.000000
21,,0.000000,356070552.439440,0,10,0,0,,1.000000
20,,0.000000,136260503.518060,0,9,0,0,,1.000000
19,,0.000000,486745284.772940,0,12,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,3029661593.570769,0,52,0,0,,1.000000
15,,0.000000,13920364.269530,0,4,0,0,,1.000000
14,,0.000000,12897855.956540,0,1,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,58220826.397950,0,7,0,0,,1.000000
11,,0.000000,137671974.588400,0,25,0,0,,1.000000
10,,110238644.596040,110074570.998560,0,12,0,0,yes,0.998512
9,,238284629.509380,242491385.927250,0,11,0,0,yes,1.000000
8,,257928662.232081,258648044.615210,0,25,0,0,yes,1.000000
7,,434248527.484422,440343526.137190,0,25,0,0,yes,1.000000
6,,468737987.304786,471276740.221200,0,25,0,0,yes,1.000000
5,,301455310.442283,319048289.492180,0,12,0,0,yes,1.000000
4,,107541997.643654,115043483.359380,0,8,0,0,yes,1.000000
3,,276535527.748922,281538682.769040,0,10,0,0,yes,1.000000
2,,192323344.329095,191742106.229500,0,4,0,0,yes,0.996978
1,,118118429.428616,122739416.514640,0,8,0,0,yes,1.000000
