"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,5699041546.140060,0,97,0,0,,1.000000
23,,0.000000,25672905.110350,0,2,0,0,,1.000000
22,,0.000000,1678367918.219230,0,34,0,0,,1.000000
21,,0.000000,389948638.686030,0,10,0,0,,1.000000
20,,0.000000,192700002.789560,0,6,0,0,,1.000000
19,,0.000000,35152386.818360,0,3,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,6416278156.855882,0,100,0,0,,1.000000
15,,0.000000,55547772.355470,0,5,0,0,,1.000000
14,,0.000000,17127229.445320,0,4,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,517708071.541020,0,40,0,0,,1.000000
11,,0.000000,321936932.219240,0,58,0,0,,1.000000
10,,110238644.596040,382200629.975090,0,40,0,0,yes,1.000000
9,,238284629.509380,245758229.588390,0,22,0,0,yes,1.000000
8,,257928662.232081,437632181.607900,0,60,0,0,yes,1.000000
7,,434248527.484422,1548806623.909650,0,60,0,0,yes,1.000000
6,,468737987.304786,472883164.731950,0,56,0,0,yes,1.000000
5,,301455310.442283,329922441.891120,0,39,0,0,yes,1.000000
4,,107541997.643654,119358962.042460,0,9,0,0,yes,1.000000
3,,276535527.748922,289153757.536140,0,9,0,0,yes,1.000000
2,,192323344.329095,209999529.534180,0,5,0,0,yes,1.000000
1,,118118429.428616,118861453.686520,0,5,0,0,yes,1.000000
