"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3023884650.853971,0,55,0,0,,1.000000
23,,0.000000,589138719.628410,0,14,0,0,,1.000000
22,,0.000000,1658945785.637209,0,35,0,0,,1.000000
21,,0.000000,257543475.825670,0,7,0,0,,1.000000
20,,0.000000,231832542.900860,0,16,0,0,,1.000000
19,,0.000000,375959744.071780,0,13,0,0,,1.000000
18,,0.000000,146554.604000,0,1,0,0,,1.000000
17,,0.000000,64951904.046880,0,1,0,0,,1.000000
16,,0.000000,3043842720.038530,0,55,0,0,,1.000000
15,,0.000000,64920082.275890,0,9,0,0,,1.000000
14,,0.000000,32763608.845710,0,3,0,0,,1.000000
13,,0.000000,699094.625980,0,1,0,0,,1.000000
12,,0.000000,62479108.316890,0,9,0,0,,1.000000
11,,0.000000,112226567.284670,0,27,0,0,,1.000000
10,,110238644.596040,112831585.087900,0,14,0,0,yes,1.000000
9,,238284629.509380,239817019.174320,0,9,0,0,yes,1.000000
8,,257928662.232081,257482609.362800,0,27,0,0,yes,0.998271
7,,434248527.484422,435712051.425770,0,27,0,0,yes,1.000000
6,,468737987.304786,471617264.822260,0,26,0,0,yes,1.000000
5,,301455310.442283,320438683.023450,0,14,0,0,yes,1.000000
4,,107541997.643654,112388938.188470,0,10,0,0,yes,1.000000
3,,276535527.748922,286316357.411620,0,11,0,0,yes,1.000000
2,,192323344.329095,196170572.412610,0,9,0,0,yes,1.000000
1,,118118429.428616,126502078.822260,0,10,0,0,yes,1.000000
