"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3837936936.441851,0,72,0,0,,1.000000
23,,0.000000,70115283.806640,0,3,0,0,,1.000000
22,,0.000000,1190232779.129910,0,26,0,0,,1.000000
21,,0.000000,349017012.540040,0,10,0,0,,1.000000
20,,0.000000,33289688.312490,0,4,0,0,,1.000000
19,,0.000000,78597455.569340,0,5,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,21417679.316400,0,3,0,0,,1.000000
16,,0.000000,5015840910.691841,0,81,0,0,,1.000000
15,,0.000000,130686744.095710,0,9,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,516331009.087400,0,41,0,0,,1.000000
11,,0.000000,248269582.206540,0,42,0,0,,1.000000
10,,110238644.596040,366559055.258260,0,41,0,0,yes,1.000000
9,,238284629.509380,240369800.261220,0,12,0,0,yes,1.000000
8,,257928662.232081,290955077.316870,0,42,0,0,yes,1.000000
7,,434248527.484422,740546953.837880,0,42,0,0,yes,1.000000
6,,468737987.304786,470056842.317390,0,40,0,0,yes,1.000000
5,,301455310.442283,340027628.618660,0,41,0,0,yes,1.000000
4,,107541997.643654,113614473.261720,0,8,0,0,yes,1.000000
3,,276535527.748922,281097819.326660,0,11,0,0,yes,1.000000
2,,192323344.329095,198987241.598630,0,9,0,0,yes,1.000000
1,,118118429.428616,120772059.402350,0,7,0,0,yes,1.000000
