"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3220449618.982871,0,62,0,0,,1.000000
23,,0.000000,654841194.261220,0,19,0,0,,1.000000
22,,0.000000,1541134985.680190,0,36,0,0,,1.000000
21,,0.000000,199692310.894540,0,7,0,0,,1.000000
20,,0.000000,180689738.648430,0,17,0,0,,1.000000
19,,0.000000,324826639.033700,0,8,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,3230280906.595681,0,62,0,0,,1.000000
15,,0.000000,72156343.239260,0,6,0,0,,1.000000
14,,0.000000,23910593.785640,0,2,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,68247578.066890,0,10,0,0,,1.000000
11,,0.000000,166916034.204610,0,31,0,0,,1.000000
10,,110238644.596040,112911052.287110,0,13,0,0,yes,1.000000
9,,238284629.509380,244094975.446280,0,11,0,0,yes,1.000000
8,,257928662.232081,258178853.399920,0,31,0,0,yes,1.000000
7,,434248527.484422,452060134.699690,0,30,0,0,yes,1.000000
6,,468737987.304786,468441225.385720,0,30,0,0,yes,0.999367
5,,301455310.442283,299919112.393550,0,13,0,0,yes,0.994904
4,,107541997.643654,113336359.095710,0,9,0,0,yes,1.000000
3,,276535527.748922,286244329.510750,0,12,0,0,yes,1.000000
2,,192323344.329095,193321027.670410,0,6,0,0,yes,1.000000
1,,118118429.428616,117158964.228030,0,8,0,0,yes,0.991877
