"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,4594048555.946212,0,77,0,0,,1.000000
23,,0.000000,152331491.416010,0,6,0,0,,1.000000
22,,0.000000,1756841416.929190,0,47,0,0,,1.000000
21,,0.000000,439471950.063960,0,9,0,0,,1.000000
20,,0.000000,166446958.077140,0,6,0,0,,1.000000
19,,0.000000,758171524.128900,0,18,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,78772662.107910,0,3,0,0,,1.000000
16,,0.000000,3798011933.694780,0,69,0,0,,1.000000
15,,0.000000,154197683.553710,0,14,0,0,,1.000000
14,,0.000000,88020181.018070,0,4,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,36756004.162600,0,3,0,0,,1.000000
11,,0.000000,214618898.356480,0,31,0,0,,1.000000
10,,110238644.596040,110424228.093270,0,19,0,0,yes,1.000000
9,,238284629.509380,243056859.384280,0,14,0,0,yes,1.000000
8,,257928662.232081,260707480.386700,0,33,0,0,yes,1.000000
7,,434248527.484422,741191687.517560,0,33,0,0,yes,1.000000
6,,468737987.304786,471024940.363280,0,31,0,0,yes,1.000000
5,,301455310.442283,500733635.663100,0,19,0,0,yes,1.000000
4,,107541997.643654,110397208.852060,0,10,0,0,yes,1.000000
3,,276535527.748922,294539327.183590,0,10,0,0,yes,1.000000
2,,192323344.329095,192990476.132320,0,15,0,0,yes,1.000000
1,,118118429.428616,124218299.914560,0,11,0,0,yes,1.000000
