"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,6428021542.832943,0,115,0,0,,1.000000
23,,0.000000,251700572.885740,0,9,0,0,,1.000000
22,,0.000000,3727032629.082510,0,93,0,0,,1.000000
21,,0.000000,1859156398.133770,0,45,0,0,,1.000000
20,,0.000000,33686942.397460,0,5,0,0,,1.000000
19,,0.000000,1193167429.002900,0,33,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,5417404595.262132,0,103,0,0,,1.000000
15,,0.000000,109106666.209460,0,7,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,27072484.279790,0,12,0,0,,1.000000
11,,0.000000,394192244.692900,0,30,0,0,,1.000000
10,,110238644.596040,110533513.942390,0,23,0,0,yes,1.000000
9,,238284629.509380,241940483.276360,0,13,0,0,yes,1.000000
8,,257928662.232081,278283510.199210,0,30,0,0,yes,1.000000
7,,434248527.484422,580238635.762680,0,30,0,0,yes,1.000000
6,,468737987.304786,470076344.394050,0,30,0,0,yes,1.000000
5,,301455310.442283,509618264.306640,0,24,0,0,yes,1.000000
4,,107541997.643654,109946045.521980,0,16,0,0,yes,1.000000
3,,276535527.748922,720292342.256830,0,28,0,0,yes,1.000000
2,,192323344.329095,195534027.068840,0,8,0,0,yes,1.000000
1,,118118429.428616,606392756.509290,0,47,0,0,yes,1.000000
