"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3703969165.309551,0,69,0,0,,1.000000
23,,0.000000,12504388.573740,0,2,0,0,,1.000000
22,,0.000000,1573644957.380840,0,35,0,0,,1.000000
21,,0.000000,168547644.438470,0,4,0,0,,1.000000
20,,0.000000,114739425.397470,0,4,0,0,,1.000000
19,,0.000000,54772614.093260,0,4,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,4388967124.975041,0,70,0,0,,1.000000
15,,0.000000,13920364.269530,0,4,0,0,,1.000000
14,,0.000000,6349800.170900,0,2,0,0,,1.000000
13,,0.000000,3716305.286620,0,2,0,0,,1.000000
12,,0.000000,237778846.693850,0,16,0,0,,1.000000
11,,0.000000,168278504.849110,0,36,0,0,,1.000000
10,,110238644.596040,115373957.173320,0,16,0,0,yes,1.000000
9,,238284629.509380,247861139.292480,0,17,0,0,yes,1.000000
8,,257928662.232081,263429098.971170,0,38,0,0,yes,1.000000
7,,434248527.484422,795827561.156700,0,38,0,0,yes,1.000000
6,,468737987.304786,479947243.700700,0,35,0,0,yes,1.000000
5,,301455310.442283,305878141.471670,0,16,0,0,yes,1.000000
4,,107541997.643654,112969025.922840,0,7,0,0,yes,1.000000
3,,276535527.748922,280782343.616700,0,10,0,0,yes,1.000000
2,,192323344.329095,191742106.229500,0,4,0,0,yes,0.996978
1,,118118429.428616,132762438.012230,0,8,0,0,yes,1.000000
