"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3027873982.224070,0,58,0,0,,1.000000
23,,0.000000,660499595.389150,0,16,0,0,,1.000000
22,,0.000000,1394230414.144070,0,37,0,0,,1.000000
21,,0.000000,266043266.234380,0,8,0,0,,1.000000
20,,0.000000,164911655.120590,0,15,0,0,,1.000000
19,,0.000000,530514226.646000,0,11,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,2898950823.324671,0,56,0,0,,1.000000
15,,0.000000,51555296.587890,0,10,0,0,,1.000000
14,,0.000000,28623278.415040,0,1,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,36730470.445300,0,7,0,0,,1.000000
11,,0.000000,158652143.814960,0,27,0,0,,1.000000
10,,110238644.596040,108910841.803220,0,12,0,0,yes,0.987955
9,,238284629.509380,240446766.396970,0,8,0,0,yes,1.000000
8,,257928662.232081,258002100.479990,0,27,0,0,yes,1.000000
7,,434248527.484422,440256064.163570,0,27,0,0,yes,1.000000
6,,468737987.304786,469075659.556630,0,27,0,0,yes,1.000000
5,,301455310.442283,312556793.969720,0,12,0,0,yes,1.000000
4,,107541997.643654,112947221.832530,0,9,0,0,yes,1.000000
3,,276535527.748922,275190686.281250,0,12,0,0,yes,0.995137
2,,192323344.329095,201833202.877440,0,10,0,0,yes,1.000000
1,,118118429.428616,117149903.550290,0,8,0,0,yes,0.991800
