"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,5467409143.751944,0,126,0,0,,1.000000
23,,0.000000,644478.467290,0,1,0,0,,1.000000
22,,0.000000,3298521660.477030,0,81,0,0,,1.000000
21,,0.000000,1971835970.381820,0,44,0,0,,1.000000
20,,0.000000,0.000000,0,0,0,0,,1.000000
19,,0.000000,552003625.949690,0,22,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,6868033626.403735,0,130,0,0,,1.000000
15,,0.000000,109106666.209460,0,7,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,15013488.620600,0,5,0,0,,1.000000
12,,0.000000,509785407.291990,0,56,0,0,,1.000000
11,,0.000000,356426436.519520,0,45,0,0,,1.000000
10,,110238644.596040,368927081.490190,0,57,0,0,yes,1.000000
9,,238284629.509380,240730435.700670,0,18,0,0,yes,1.000000
8,,257928662.232081,644425548.303210,0,46,0,0,yes,1.000000
7,,434248527.484422,641526609.004870,0,46,0,0,yes,1.000000
6,,468737987.304786,470594335.405770,0,42,0,0,yes,1.000000
5,,301455310.442283,897521013.854010,0,58,0,0,yes,1.000000
4,,107541997.643654,109946045.521980,0,16,0,0,yes,1.000000
3,,276535527.748922,720292342.256830,0,28,0,0,yes,1.000000
2,,192323344.329095,195534027.068840,0,8,0,0,yes,1.000000
1,,118118429.428616,499851629.814470,0,41,0,0,yes,1.000000
