"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,11948037470.636576,0,226,0,0,,1.000000
23,,0.000000,117183634.102050,0,4,0,0,,1.000000
22,,0.000000,5984319844.608851,0,137,0,0,,1.000000
21,,0.000000,1589571789.090820,0,47,0,0,,1.000000
20,,0.000000,253933224.809090,0,15,0,0,,1.000000
19,,0.000000,3045497560.678720,0,76,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,11419218589.628313,0,230,0,0,,1.000000
15,,0.000000,282845808.848640,0,27,0,0,,1.000000
14,,0.000000,63882803.786620,0,8,0,0,,1.000000
13,,0.000000,296494799.336890,0,32,0,0,,1.000000
12,,0.000000,701570758.643050,0,93,0,0,,1.000000
11,,0.000000,247048403.963370,0,39,0,0,,1.000000
10,,110238644.596040,801354976.641060,0,130,0,0,yes,1.000000
9,,238284629.509380,1163780032.696790,0,66,0,0,yes,1.000000
8,,257928662.232081,439766739.212390,0,40,0,0,yes,1.000000
7,,434248527.484422,444579196.840300,0,40,0,0,yes,1.000000
6,,468737987.304786,475628753.694360,0,36,0,0,yes,1.000000
5,,301455310.442283,2553196631.254371,0,134,0,0,yes,1.000000
4,,107541997.643654,108631520.799820,0,14,0,0,yes,1.000000
3,,276535527.748922,413346540.651840,0,18,0,0,yes,1.000000
2,,192323344.329095,193510938.134260,0,27,0,0,yes,1.000000
1,,118118429.428616,333534739.354000,0,31,0,0,yes,1.000000
