"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3158304479.243131,0,53,0,0,,1.000000
23,,0.000000,411941573.470220,0,8,0,0,,1.000000
22,,0.000000,1601586678.286639,0,31,0,0,,1.000000
21,,0.000000,76071012.006350,0,5,0,0,,1.000000
20,,0.000000,92647824.287610,0,9,0,0,,1.000000
19,,0.000000,597148185.285660,0,14,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,3087717670.974091,0,52,0,0,,1.000000
15,,0.000000,80515500.730480,0,8,0,0,,1.000000
14,,0.000000,5364061.461920,0,2,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,69781059.482910,0,6,0,0,,1.000000
11,,0.000000,133400691.291510,0,24,0,0,,1.000000
10,,110238644.596040,110650338.741720,0,13,0,0,yes,1.000000
9,,238284629.509380,242043459.453620,0,7,0,0,yes,1.000000
8,,257928662.232081,272967913.633760,0,24,0,0,yes,1.000000
7,,434248527.484422,438880115.034140,0,24,0,0,yes,1.000000
6,,468737987.304786,469159825.740250,0,24,0,0,yes,1.000000
5,,301455310.442283,313747146.583980,0,13,0,0,yes,1.000000
4,,107541997.643654,109702897.441890,0,9,0,0,yes,1.000000
3,,276535527.748922,277554107.716330,0,10,0,0,yes,1.000000
2,,192323344.329095,199183718.260740,0,8,0,0,yes,1.000000
1,,118118429.428616,125592895.668930,0,9,0,0,yes,1.000000
