"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,2911798498.115700,0,60,0,0,,1.000000
23,,0.000000,151658302.261720,0,3,0,0,,1.000000
22,,0.000000,1203134470.974140,0,33,0,0,,1.000000
21,,0.000000,1110269679.243610,0,25,0,0,,1.000000
20,,0.000000,83325596.429690,0,3,0,0,,1.000000
19,,0.000000,292694485.737780,0,10,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,3243750344.096129,0,56,0,0,,1.000000
15,,0.000000,24970249.661620,0,5,0,0,,1.000000
14,,0.000000,5356169.927250,0,1,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,47548695.107410,0,14,0,0,,1.000000
11,,0.000000,173996984.441400,0,25,0,0,,1.000000
10,,110238644.596040,113129035.833980,0,18,0,0,yes,1.000000
9,,238284629.509380,244403683.670910,0,15,0,0,yes,1.000000
8,,257928662.232081,380770978.095190,0,25,0,0,yes,1.000000
7,,434248527.484422,443884640.959000,0,25,0,0,yes,1.000000
6,,468737987.304786,484664466.568340,0,25,0,0,yes,1.000000
5,,301455310.442283,313523560.178710,0,19,0,0,yes,1.000000
4,,107541997.643654,111970481.875010,0,7,0,0,yes,1.000000
3,,276535527.748922,277681136.979980,0,8,0,0,yes,1.000000
2,,192323344.329095,198938188.947270,0,5,0,0,yes,1.000000
1,,118118429.428616,125652805.075190,0,7,0,0,yes,1.000000
