"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3202753468.351041,0,59,0,0,,1.000000
23,,0.000000,721812939.492670,0,16,0,0,,1.000000
22,,0.000000,1611597644.340320,0,35,0,0,,1.000000
21,,0.000000,222169255.457520,0,5,0,0,,1.000000
20,,0.000000,266872768.889630,0,18,0,0,,1.000000
19,,0.000000,288015315.552260,0,9,0,0,,1.000000
18,,0.000000,146554.604000,0,1,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,3125946907.330540,0,58,0,0,,1.000000
15,,0.000000,58905656.020520,0,8,0,0,,1.000000
14,,0.000000,10971916.371090,0,2,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,103255638.257800,0,9,0,0,,1.000000
11,,0.000000,139450972.425310,0,29,0,0,,1.000000
10,,110238644.596040,109504409.019060,0,13,0,0,yes,0.993340
9,,238284629.509380,238308441.932610,0,8,0,0,yes,1.000000
8,,257928662.232081,257882286.488280,0,29,0,0,yes,0.999820
7,,434248527.484422,444481543.071270,0,27,0,0,yes,1.000000
6,,468737987.304786,469969532.713860,0,28,0,0,yes,1.000000
5,,301455310.442283,304098157.447750,0,13,0,0,yes,1.000000
4,,107541997.643654,113025777.742680,0,7,0,0,yes,1.000000
3,,276535527.748922,277884132.023440,0,10,0,0,yes,1.000000
2,,192323344.329095,192299103.547860,0,8,0,0,yes,0.999874
1,,118118429.428616,129625504.975110,0,9,0,0,yes,1.000000
