"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,2801290419.826630,0,58,0,0,,1.000000
23,,0.000000,567460231.872070,0,16,0,0,,1.000000
22,,0.000000,1420760392.759760,0,35,0,0,,1.000000
21,,0.000000,258085239.794920,0,6,0,0,,1.000000
20,,0.000000,97289489.572740,0,14,0,0,,1.000000
19,,0.000000,250396511.066410,0,10,0,0,,1.000000
18,,0.000000,2903588.749520,0,3,0,0,,1.000000
17,,0.000000,0.000000,0,0,0,0,,1.000000
16,,0.000000,2978304140.078590,0,60,0,0,,1.000000
15,,0.000000,27384344.555660,0,10,0,0,,1.000000
14,,0.000000,0.000000,0,0,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,83082438.772470,0,10,0,0,,1.000000
11,,0.000000,135987201.007320,0,29,0,0,,1.000000
10,,110238644.596040,111328712.511700,0,14,0,0,yes,1.000000
9,,238284629.509380,245115494.784180,0,8,0,0,yes,1.000000
8,,257928662.232081,258076350.434610,0,29,0,0,yes,1.000000
7,,434248527.484422,440982259.020500,0,29,0,0,yes,1.000000
6,,468737987.304786,471771913.333510,0,28,0,0,yes,1.000000
5,,301455310.442283,310297887.339860,0,14,0,0,yes,1.000000
4,,107541997.643654,112847260.645020,0,7,0,0,yes,1.000000
3,,276535527.748922,276265078.841790,0,10,0,0,yes,0.999022
2,,192323344.329095,191626586.184090,0,10,0,0,yes,0.996377
1,,118118429.428616,121039146.877940,0,11,0,0,yes,1.000000
