"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,2878673277.041980,0,56,0,0,,1.000000
23,,0.000000,505608286.227540,0,15,0,0,,1.000000
22,,0.000000,1570618180.768040,0,34,0,0,,1.000000
21,,0.000000,213531391.607900,0,7,0,0,,1.000000
20,,0.000000,79747709.178210,0,14,0,0,,1.000000
19,,0.000000,370777553.398920,0,10,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,60970665.807130,0,2,0,0,,1.000000
16,,0.000000,2956301669.606410,0,55,0,0,,1.000000
15,,0.000000,20985845.770020,0,4,0,0,,1.000000
14,,0.000000,18249710.000000,0,3,0,0,,1.000000
13,,0.000000,426184.799320,0,1,0,0,,1.000000
12,,0.000000,35118255.788100,0,8,0,0,,1.000000
11,,0.000000,129405091.776850,0,27,0,0,,1.000000
10,,110238644.596040,111111042.975080,0,12,0,0,yes,1.000000
9,,238284629.509380,245060525.123530,0,9,0,0,yes,1.000000
8,,257928662.232081,260328294.158220,0,27,0,0,yes,1.000000
7,,434248527.484422,438254773.833510,0,27,0,0,yes,1.000000
6,,468737987.304786,468599363.113290,0,28,0,0,yes,0.999704
5,,301455310.442283,310038098.852040,0,12,0,0,yes,1.000000
4,,107541997.643654,110518719.131850,0,9,0,0,yes,1.000000
3,,276535527.748922,282568735.470700,0,9,0,0,yes,1.000000
2,,192323344.329095,194743514.663090,0,4,0,0,yes,1.000000
1,,118118429.428616,125086655.677730,0,7,0,0,yes,1.000000
