"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5615955065.276812,0,124,0,0,yes,1.000000
23,,469798696.622515,955722195.103520,0,28,0,0,yes,1.000000
22,,3384307306.297791,3427913696.169411,0,90,0,0,yes,1.000000
21,,442251180.267135,468519652.950200,0,11,0,0,yes,1.000000
20,,812126096.550814,1157195845.104940,0,68,0,0,yes,1.000000
19,,714455355.802341,734165571.712410,0,19,0,0,yes,1.000000
18,,5992419.187795,27853152.628910,0,8,0,0,yes,1.000000
17,,38223068.882032,113862786.455570,0,2,0,0,yes,1.000000
16,,5360396423.750958,5376348397.080031,0,120,0,0,yes,1.000000
15,,475740709.534277,511743807.775400,0,32,0,0,yes,1.000000
14,,117877661.072850,140962445.473150,0,14,0,0,yes,1.000000
13,,106269847.207610,127795850.772940,0,8,0,0,yes,1.000000
12,,108375713.653612,112687966.905740,0,11,0,0,yes,1.000000
11,,203099116.837551,208624823.215830,0,34,0,0,yes,1.000000
10,,110238644.596040,118363031.774900,0,13,0,0,yes,1.000000
9,,238284629.509380,251137776.159670,0,12,0,0,yes,1.000000
8,,257928662.232081,276628129.834480,0,35,0,0,yes,1.000000
7,,434248527.484422,438966205.533690,0,34,0,0,yes,1.000000
6,,468737987.304786,480572349.272440,0,32,0,0,yes,1.000000
5,,301455310.442283,298872646.278820,0,13,0,0,yes,0.991433
4,,107541997.643654,139436002.623530,0,12,0,0,yes,1.000000
3,,276535527.748922,307936236.294920,0,13,0,0,yes,1.000000
2,,192323344.329095,210719383.434070,0,28,0,0,yes,1.000000
1,,118118429.428616,124050745.993660,0,9,0,0,yes,1.000000
