"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,5615954115.427132,5615955216.063484,0,130,0,0,yes,1.000000
23,,469798696.622515,1134312201.592290,0,33,0,0,yes,1.000000
22,,3384307306.297791,3507218685.599610,0,100,0,0,yes,1.000000
21,,442251180.267135,453866977.995600,0,10,0,0,yes,1.000000
20,,812126096.550814,1278352735.962820,0,78,0,0,yes,1.000000
19,,714455355.802341,810468722.990720,0,21,0,0,yes,1.000000
18,,5992419.187795,34441698.926280,0,10,0,0,yes,1.000000
17,,38223068.882032,85287722.122560,0,2,0,0,yes,1.000000
16,,5360396423.750958,5385711465.851572,0,129,0,0,yes,1.000000
15,,475740709.534277,481495371.733430,0,36,0,0,yes,1.000000
14,,117877661.072850,152211134.816890,0,9,0,0,yes,1.000000
13,,106269847.207610,139929035.795880,0,15,0,0,yes,1.000000
12,,108375713.653612,111469124.289550,0,13,0,0,yes,1.000000
11,,203099116.837551,203274442.710940,0,38,0,0,yes,1.000000
10,,110238644.596040,121770385.615720,0,15,0,0,yes,1.000000
9,,238284629.509380,245014974.030760,0,16,0,0,yes,1.000000
8,,257928662.232081,275531619.461400,0,37,0,0,yes,1.000000
7,,434248527.484422,442728151.936520,0,37,0,0,yes,1.000000
6,,468737987.304786,484194042.774910,0,36,0,0,yes,1.000000
5,,301455310.442283,307063571.601080,0,15,0,0,yes,1.000000
4,,107541997.643654,109095347.987800,0,11,0,0,yes,1.000000
3,,276535527.748922,281130828.924320,0,12,0,0,yes,1.000000
2,,192323344.329095,220928244.017060,0,33,0,0,yes,1.000000
1,,118118429.428616,129747716.701170,0,7,0,0,yes,1.000000
