"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3212473488.165491,0,61,0,0,,1.000000
23,,0.000000,419938747.363790,0,15,0,0,,1.000000
22,,0.000000,1674519150.906710,0,35,0,0,,1.000000
21,,0.000000,67281443.830570,0,4,0,0,,1.000000
20,,0.000000,233677248.021470,0,18,0,0,,1.000000
19,,0.000000,523477050.151860,0,10,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,75943253.849120,0,2,0,0,,1.000000
16,,0.000000,2852916130.936500,0,59,0,0,,1.000000
15,,0.000000,71754068.257810,0,10,0,0,,1.000000
14,,0.000000,13053080.405760,0,2,0,0,,1.000000
13,,0.000000,1687970.534180,0,1,0,0,,1.000000
12,,0.000000,18550681.407720,0,4,0,0,,1.000000
11,,0.000000,124745766.613300,0,29,0,0,,1.000000
10,,110238644.596040,110779766.613280,0,10,0,0,yes,1.000000
9,,238284629.509380,245475067.860360,0,7,0,0,yes,1.000000
8,,257928662.232081,262478613.504890,0,29,0,0,yes,1.000000
7,,434248527.484422,434996974.726050,0,27,0,0,yes,1.000000
6,,468737987.304786,469386121.453620,0,29,0,0,yes,1.000000
5,,301455310.442283,314016881.157710,0,10,0,0,yes,1.000000
4,,107541997.643654,115779360.539060,0,9,0,0,yes,1.000000
3,,276535527.748922,285855146.407220,0,11,0,0,yes,1.000000
2,,192323344.329095,201861323.404780,0,10,0,0,yes,1.000000
1,,118118429.428616,132780360.254890,0,8,0,0,yes,1.000000
