"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
24,,0.000000,3051936682.391560,0,57,0,0,,1.000000
23,,0.000000,385552000.993650,0,11,0,0,,1.000000
22,,0.000000,1723952020.096670,0,35,0,0,,1.000000
21,,0.000000,428384987.397450,0,10,0,0,,1.000000
20,,0.000000,163623569.772450,0,11,0,0,,1.000000
19,,0.000000,305675856.680180,0,9,0,0,,1.000000
18,,0.000000,0.000000,0,0,0,0,,1.000000
17,,0.000000,2580625.679200,0,1,0,0,,1.000000
16,,0.000000,2928950042.311970,0,55,0,0,,1.000000
15,,0.000000,62177231.928230,0,8,0,0,,1.000000
14,,0.000000,36969725.385260,0,5,0,0,,1.000000
13,,0.000000,0.000000,0,0,0,0,,1.000000
12,,0.000000,80033575.745110,0,12,0,0,,1.000000
11,,0.000000,119486908.017590,0,25,0,0,,1.000000
10,,110238644.596040,110947310.854010,0,18,0,0,yes,1.000000
9,,238284629.509380,244661956.422360,0,11,0,0,yes,1.000000
8,,257928662.232081,259645675.372600,0,25,0,0,yes,1.000000
7,,434248527.484422,435273397.379370,0,24,0,0,yes,1.000000
6,,468737987.304786,470100302.745590,0,25,0,0,yes,1.000000
5,,301455310.442283,329021135.167970,0,18,0,0,yes,1.000000
4,,107541997.643654,107948047.682620,0,9,0,0,yes,1.000000
3,,276535527.748922,289993408.957020,0,9,0,0,yes,1.000000
2,,192323344.329095,192112979.652820,0,9,0,0,yes,0.998906
1,,118118429.428616,117908198.011240,0,6,0,0,yes,0.998220
