"planning_unit","number"
1136,0
1135,0
1134,0
1133,0
1132,0
1131,0
1130,1
1129,0
1128,2
1127,0
1126,0
1125,3
1124,2
1120,7
1118,2
1117,1
1116,0
1115,2
1114,0
1113,0
1112,0
1111,1
1110,3
1109,0
1108,0
1107,6
1106,0
1105,0
1104,0
1103,4
1097,0
1096,0
1095,0
1094,0
1093,0
1092,0
1091,0
1090,0
1089,0
1088,0
1087,0
1086,0
1085,0
1084,0
1083,0
1082,0
1081,1
1080,2
1076,8
1074,0
1073,0
1072,1
1071,0
1070,0
1069,0
1068,0
1067,0
1066,2
1065,0
1064,0
1063,1
1062,0
1061,0
1060,4
1059,0
1053,0
1052,0
1051,2
1050,3
1049,1
1048,1
1047,4
1046,1
1045,1
1044,2
1043,0
1042,0
1041,0
1040,0
1039,0
1038,0
1037,5
1036,6
1032,3
1031,1
1030,0
1029,0
1028,4
1027,0
1026,6
1025,0
1024,2
1023,0
1022,4
1021,0
1020,0
1019,0
1018,0
1017,0
1016,10
1015,3
1009,0
1008,1
1007,0
1006,0
1005,1
1004,1
1003,4
1002,3
1001,0
1000,1
999,0
998,0
997,0
996,0
995,0
994,0
993,6
992,1
988,5
987,0
986,0
985,1
984,2
983,0
982,7
981,0
980,0
979,0
978,0
977,0
976,0
975,3
974,0
973,0
972,3
971,1
965,0
964,1
963,1
962,1
961,1
960,1
959,0
958,1
957,0
956,0
955,0
954,0
953,0
952,0
951,0
950,0
949,0
948,8
944,0
943,0
942,0
941,0
940,0
939,0
938,0
937,0
936,0
935,0
934,0
933,0
932,0
931,0
930,0
929,0
928,0
927,2
922,1
921,0
920,0
919,1
918,4
917,0
916,1
915,0
914,0
913,0
912,0
911,0
910,0
909,0
908,0
907,0
906,1
905,1
904,3
900,0
899,2
898,1
897,0
896,1
895,1
894,3
893,0
892,0
891,0
890,0
889,0
888,0
887,0
886,0
885,0
884,1
883,9
877,2
876,4
875,0
874,0
873,0
872,2
871,5
870,0
869,0
868,0
867,0
866,0
865,0
864,0
863,0
862,0
861,1
856,3
855,1
854,2
853,1
852,0
851,0
850,4
849,4
848,0
847,0
846,0
845,0
844,0
843,0
842,0
841,0
840,0
839,1
834,0
833,0
832,2
831,0
830,2
829,0
828,1
827,0
826,1
825,0
824,0
823,0
822,0
821,1
820,0
819,0
818,0
817,0
812,3
811,2
810,0
809,1
808,0
807,1
806,0
805,2
804,0
803,0
802,0
801,0
800,0
799,5
798,0
797,0
796,0
795,1
790,0
789,0
788,0
787,0
786,0
785,0
784,0
783,0
782,0
781,0
780,0
779,0
778,1
777,0
776,0
775,0
774,0
773,0
772,0
768,3
767,1
766,4
765,1
764,0
763,1
762,2
761,0
760,5
759,0
758,0
757,0
756,0
755,4
754,0
753,0
752,0
751,4
746,0
745,0
744,1
743,0
742,1
741,0
740,2
739,0
738,3
737,1
736,0
735,0
734,0
733,0
732,0
731,0
730,0
729,0
728,2
724,4
723,0
722,1
721,0
720,1
719,0
718,1
717,0
716,0
715,1
714,0
713,0
712,0
711,2
710,0
709,2
708,3
707,0
706,2
702,0
701,5
700,0
699,0
698,0
697,0
696,0
695,0
694,3
693,1
692,2
691,0
690,0
689,1
688,0
687,3
686,3
685,0
684,2
683,1
680,0
679,0
678,1
677,0
676,0
675,0
674,1
673,0
672,1
671,0
670,0
669,0
668,1
667,0
666,0
665,1
664,1
663,0
662,4
658,1
657,3
656,0
655,1
654,0
653,0
652,1
651,1
650,0
649,1
648,0
647,2
646,4
645,2
644,5
643,1
642,4
641,0
640,2
639,1
636,0
635,1
634,0
633,0
632,0
631,0
630,0
629,0
628,0
627,0
626,0
625,0
624,0
623,0
622,0
621,0
620,0
619,0
618,1
617,2
614,2
613,4
612,1
611,0
610,1
609,1
608,1
607,2
606,0
605,1
604,1
603,2
602,1
601,6
600,7
599,1
598,1
597,0
596,2
595,8
593,0
592,3
591,0
590,0
589,0
588,0
587,0
586,0
585,0
584,3
583,0
582,2
581,0
580,3
579,0
578,3
577,0
576,1
575,0
574,3
573,1
570,4
569,0
568,1
567,0
566,1
565,0
564,5
563,4
562,1
561,3
560,1
559,5
558,2
557,8
556,2
555,5
554,0
553,0
552,3
551,8
549,2
548,1
547,0
546,3
545,0
544,0
543,0
542,1
541,0
540,2
539,0
538,0
537,0
536,2
535,2
534,3
533,2
532,0
531,0
530,3
529,1
526,3
525,3
524,0
523,2
522,4
521,0
520,2
519,0
518,2
517,3
516,1
515,2
514,2
513,2
512,4
511,3
510,2
509,2
508,4
507,0
505,2
504,1
503,0
502,2
501,0
500,0
499,2
498,2
497,0
496,1
495,0
494,1
493,0
492,0
491,0
490,2
489,0
488,0
487,2
486,0
485,1
482,0
481,0
480,0
479,0
478,0
477,0
476,0
475,0
474,0
473,0
472,0
471,0
470,0
469,0
468,0
467,0
466,0
465,0
464,0
463,0
462,0
461,0
460,3
459,4
458,1
457,2
456,1
455,3
454,0
453,0
452,3
451,0
450,1
449,2
448,0
447,1
446,2
445,6
444,0
443,6
442,0
441,0
438,1
437,1
436,2
435,0
434,1
433,1
432,1
431,0
430,0
429,1
428,0
427,0
426,0
425,0
424,1
423,0
422,0
421,0
420,3
419,0
418,0
417,0
416,1
415,1
414,3
413,0
412,2
411,0
410,1
409,0
408,1
407,1
406,0
405,0
404,1
403,0
402,0
401,1
400,3
399,0
398,0
397,0
394,0
393,4
392,1
391,3
390,2
389,2
388,1
387,2
386,3
385,4
384,5
383,2
382,2
381,2
380,1
379,1
378,0
377,2
376,0
375,1
374,4
373,0
372,1
371,1
370,0
369,0
368,0
367,0
366,1
365,2
364,0
363,3
360,3
359,0
358,1
357,0
356,2
355,1
354,0
353,0
352,0
350,2
349,0
348,0
347,0
346,0
345,1
344,1
343,1
342,1
338,0
337,1
336,2
335,0
334,0
333,2
332,0
331,5
330,0
329,2
328,0
327,0
326,0
325,1
323,0
322,3
316,0
315,0
314,1
313,0
312,0
311,0
310,2
309,0
308,0
306,0
305,0
303,2
293,0
292,3
291,2
290,1
289,0
288,0
287,1
286,1
284,0
283,0
281,6
270,0
269,0
268,0
267,0
266,0
265,0
264,0
261,7
259,0
248,0
247,0
246,3
245,1
244,1
243,1
242,2
239,2
226,5
225,0
224,1
223,1
222,0
221,0
220,0
203,8
202,2
201,0
200,0
199,2
198,1
181,3
180,1
179,1
178,0
177,0
176,1
158,1
157,0
156,0
155,0
154,0
136,8
135,8
134,0
133,0
112,2
111,0
110,0
92,0
91,0
90,8
89,0
68,2
67,1
66,3
46,5
45,0
24,7
22,5
2,1
