species,pu,amount
7,861,24493622.764650
7,1326,23089814.450680
7,776,7448251.077640
7,1103,37527266.036620
7,1503,6475148.684080
7,862,2196006.583500
7,530,4074448.585940
7,1680,1171317.351560
7,1613,14122277.891110
7,864,1963715.422360
7,751,21119537.976070
7,399,30720171.628910
7,843,7407.271480
7,1505,86934.513180
7,488,47526390.289550
7,574,17971005.437990
7,1106,22988548.040530
7,1348,13004638.022460
7,995,7249037.991210
7,576,51097431.154300
7,577,50334785.579100
7,1635,1750958.503420
7,311,684906.322270
7,818,11706399.641600
7,904,6403.808110
7,419,1502855.720210
7,906,11354048.014160
7,907,14544713.382810
7,1637,2357353.650880
7,1569,246009.872070
7,1301,3167655.389650
7,1636,13889127.732910
7,1036,1619188.956540
7,333,17117386.288570
7,1679,222934.898440
7,974,20467270.501460
7,1124,413149.176270
7,1656,6680508.922360
7,1148,255940.514160
7,1174,95346.583010
7,463,4818853.710940
7,466,62303191.619140
7,1349,3756707.769040
7,1413,1435716.503420
7,595,4439449.766600
7,1368,42643.087890
7,596,41575352.921880
7,1129,10398274.702150
7,1151,18465512.443850
7,1524,1247935.868650
7,1261,2007237.882810
7,554,54786587.096680
7,1147,34526332.900390
7,949,8835289.367680
7,950,8419290.497070
7,951,5415490.236820
7,1457,1695702.345210
7,1039,18994287.020510
7,971,7821088.114750
7,973,9638740.054200
7,1681,4209806.707030
7,1417,10991993.487300
7,509,28724574.928710
7,975,16131369.172360
7,1105,49299374.667970
7,972,5886005.037110
7,1678,236495.938960
7,1325,2302878.385740
7,1700,93246.005370
7,1570,22581364.987790
7,1302,10933765.360840
7,1213,33776747.130370
7,1701,183001.873050
7,532,46108707.680180
7,732,7582736.504390
7,1040,17070107.010740
7,618,49578601.206050
7,1438,4051046.724120
7,619,10789422.448730
7,398,9627638.022950
7,1107,14313332.459470
7,1237,11138301.183110
7,884,24539101.196780
7,883,86314.471190
7,510,31288920.985350
7,1327,1246148.110840
7,444,57978364.433590
7,1593,912421.399900
7,1549,1583302.451660
7,931,14411093.293460
7,992,2206378.064940
7,400,60648578.169920
7,993,3116029.731930
7,1702,8055354.239750
7,620,41355585.172850
7,908,15114380.092290
7,1303,10592334.621580
8,1151,21057318.734860
8,533,127232.264160
8,927,1698675.777340
8,1239,10808972.384280
8,1568,5250287.383790
8,309,1293174.715820
8,1170,5173768.325200
8,643,5029663.961910
8,1040,25315750.213870
8,1150,16697591.815920
8,1081,12566667.522950
8,1371,2610633.784180
8,729,480502
8,707,5655683.310060
8,1086,1035469.225100
8,1060,9342425.603030
8,1061,1065799.750000
8,1062,19128755.999020
8,1063,14825841.172360
8,311,1223541.397950
8,1390,2364166.509280
8,1392,5910942.641600
8,1019,22054737.737790
8,356,3541292.973630
8,664,12597458.951170
8,642,19177022.881840
8,310,2300867.938960
8,1082,5159457.009770
8,577,3432081.458500
8,1084,29451985.491700
8,1458,9184229.611330
8,552,8807905.214840
8,464,21017398.573730
8,1523,4284241.504390
8,1107,15140639.623540
8,773,1090844.855470
8,466,1378526.438480
8,886,5248644.337890
8,731,8059219.863770
8,354,4842950.203610
8,529,574940.617190
8,1124,932701.150880
8,684,11744816.133300
8,1125,6431442.310550
8,1172,17818720.090330
8,1417,6553778.576660
8,907,16133767.291020
8,1059,9048401.417480
8,1147,4378651.731450
8,1437,7487565.992190
8,1416,5979278.744140
8,799,5214.437990
8,1570,16123397.605960
8,531,5343920.889160
8,444,1354449.681640
8,1169,7079193.471190
8,1127,7561793.409670
8,1434,535814.993160
8,1171,14008170.763180
8,708,6380333.857420
8,685,5750519.504880
8,706,487857.477050
8,1436,7699440.909180
8,997,2412647.420900
8,1438,6274978.919920
8,1194,17209136.741210
8,710,4776511.582520
8,1302,18238429.829100
8,1439,150774.150880
8,1196,18261006.267090
8,1128,12581758.967770
8,1015,8113644.833500
8,445,940286.283690
8,486,3392569.947750
8,728,297865.905760
8,1567,121999.357420
8,1240,16814867.335940
8,639,4502899.668460
8,686,8050608.395020
8,994,6785096.023440
8,1130,5703042.520510
8,355,25360601.768550
8,1126,8408980.562010
8,1259,7810968.522460
8,1260,11230906.100590
8,887,18865550.074220
8,840,2345271.115230
8,487,4798114.700200
8,1213,16163121.469240
8,1593,967348.716310
8,1018,12596047.961910
8,378,1356047.194820
8,841,641375.729980
8,1280,4724975.049320
8,1283,10711990.187990
8,1215,20507901.604000
8,488,15186406.455080
8,1216,11469522.229000
8,1217,4770143.687990
8,1218,4101141.078120
8,752,1684224.625000
8,507,308100.699220
8,1214,10933794.555660
8,489,1700809.869630
8,1191,2217984.736330
8,861,2316047.084960
8,1326,11670711.006350
8,1548,19338787.588380
8,687,7421860.243650
8,1681,1046871.938960
8,1345,13653.489750
8,662,15187284.974610
8,1328,14705784.468750
8,1347,13154993.054200
8,772,58394.255860
8,1039,20611012.477050
8,839,7282488.138670
8,776,17528227.544430
8,1457,3101358.860350
8,1502,3365348.804690
8,663,13508386.685060
8,1236,5438889.982910
8,1346,10223748.536620
8,1237,13147146.937010
8,1235,2094169.645020
8,1238,19319804.742190
8,1391,12502863.002930
8,573,97782.372070
8,1394,8842154.895510
8,375,11836570.691410
8,1193,12631612.294430
8,1195,10488579.694340
8,1524,5636101.017580
8,1413,3647158.890140
8,1350,5457428.348140
8,1414,9501470.593260
8,1505,453685.650880
8,1459,6682479.294920
8,665,11745665.145510
8,1369,5981680.317870
8,485,2295971.679690
8,622,8241965.507320
8,1525,5256081.050290
8,688,5095.066410
8,1083,8842269.424800
8,732,20150847.048830
8,1461,1127088.350100
8,376,20989897.250490
8,1460,6368167.177730
8,904,672421.595700
8,1546,1021011.541990
8,1257,26782987.937010
8,1085,18372120.980470
8,1479,5098653.605470
8,908,16158499.421390
8,1258,6468647.677250
8,1129,11261112.271970
8,995,20430975.338380
8,530,10856210.201660
8,1679,696434.587400
8,1503,7591124.718260
8,1261,3608412.042970
8,1262,14268207.717290
8,377,14993220.893550
8,1547,2126524.507810
8,817,2300814.526370
8,1549,6403.809080
8,950,1481455.159670
8,463,4393648.593750
8,1569,3862855.414550
8,554,2383789.792970
8,1373,2065945.502440
8,775,375115.302730
8,551,11253754.388670
8,555,943364.469240
8,1152,29079055.055660
8,1281,13101585.496090
8,1657,9490182.978520
8,818,4810875.599610
8,1591,5058624.679690
8,1590,3228418.192380
8,1282,12384340.356450
8,796,9632969.630860
8,1614,19402616.917970
8,398,21049875.156740
8,1306,12498519.408200
8,1284,21295636.186040
8,1637,936452.197270
8,1348,4142940.699220
8,1545,9998.405760
8,400,1245878.973630
8,1592,10819995.862300
8,1612,6401266.373050
8,1613,13348920.495120
8,755,949816.950680
8,884,118527.448730
8,1104,6930772.173830
8,1349,9887033.220700
8,751,4594162.368160
8,864,1714821.534670
8,1658,10115872.544920
8,640,8317595.537110
8,574,18503400.197750
8,1634,1803467.806640
8,575,8036493.574710
8,905,4218383.868650
8,1480,3567782.151860
8,576,2411189.361820
8,1635,2366311.049320
8,1106,30148920.214840
8,1038,11404692.841800
8,1504,9205599.548830
8,1105,327046.763180
8,578,138653.584470
8,331,22661789.466310
8,641,7357226.368160
8,1393,1331746.525390
8,1636,20608852.551270
8,1080,1308807.454590
8,1173,9321948.634280
8,906,5889415.614750
8,1301,15496789.874020
8,599,998833.676270
8,419,5550933.883790
8,862,2721269.937010
8,1481,10643825.240720
8,397,5452058.755860
8,420,32384010.089840
8,1036,3668397.828610
8,421,487177.018550
8,1303,11040190.826170
8,1108,12394610.607420
8,1482,1462750.980960
8,333,19972850.843750
8,1304,3689185.829590
8,422,4018700.200200
8,1526,13530725.378910
8,1372,5904001.707520
8,442,8344427.919920
8,1305,8363013.579100
8,754,15197794.196290
8,928,3870034.565920
8,929,9212927.296390
8,930,20969595.271480
8,1368,372458.059570
8,931,13889279.136720
8,595,15826808.438960
8,1037,4518383.422360
8,596,5264493.683110
8,597,8864901.340820
8,1174,8893768.315920
8,508,21119414.788090
8,598,20825344.021480
8,948,4778968.670900
8,949,6285395.767580
8,600,4559504.888670
8,951,29182418.169430
8,709,2200367.868160
8,1148,868943.509770
8,1678,569386.403810
8,1680,1907871.562990
8,1435,12437254.868160
8,974,12255696.328610
8,399,11119222.608890
8,509,21548476.855470
8,971,2242477.532710
8,972,4190549.329590
8,973,20308922.801760
8,975,30320672.049320
8,332,4759456.842770
8,883,6333948.296880
8,1064,11960043.603030
8,1324,11017723.303710
8,510,3913940.584960
8,1103,12706871.923830
8,1501,3177266.441410
8,795,12308670.622070
8,1700,742634.497560
8,992,2237621.541020
8,465,2385250.336430
8,1327,3819463.646970
8,1325,8694380.165040
8,621,9168439.655270
8,1370,9300735.564450
8,441,15859400.248050
8,1701,1792962.484380
8,996,26491952.562010
8,885,465812.936520
8,952,28368494.091310
8,532,13777082.087890
8,618,4046488.104000
8,1149,8092110.104490
8,443,10914143.330080
8,1702,5024254.824710
8,1041,5575078.708010
8,619,2345673.791990
8,553,7729321.846190
8,1192,6073066.060060
8,1016,3362149.373050
8,1415,4029272.606930
8,1017,11921850.577150
8,1656,15758238.920410
8,620,13812468.447270
8,993,2882639.060550
8,353,406856.892580
9,450,16825163.872560
9,401,28208565.748050
9,475,116579.719240
9,452,56605692.649900
9,645,5555864.985350
9,453,13996.770510
9,648,3465268.287110
9,647,7866550.879880
9,268,15599369.227540
9,669,20049402.467770
9,269,16640123.445800
9,359,14682197.749510
9,672,30772255.846680
9,360,13204489.662600
9,649,33355794.145020
9,467,326888.292480
9,468,3316484.859380
9,292,10600757.018550
9,469,28768793.013670
9,471,21168353.311040
9,473,43467855.724610
9,693,14889761.316410
9,694,10671949.748050
9,403,26243372.857910
9,583,26464331.663570
9,316,1005840.845700
9,715,26405549.532710
9,716,14418359.653320
9,712,5036189.671390
9,290,21876669.279790
9,490,92807.617680
9,491,10431697.574220
9,713,6763473.665040
9,495,28780094.125980
9,734,21796130.306150
9,513,13659081.978520
9,738,17376906.834470
9,289,10847357.213380
9,408,28503273.420900
9,379,12140550.679200
9,380,17542127.409180
9,539,18172218.871580
9,382,18725346.917970
9,446,1713680.700200
9,312,41716964.570310
9,517,52879162.965820
9,518,28293444.135740
9,470,28220245.022460
9,535,2629160.366210
9,492,28589010.642580
9,356,3795420.442870
9,291,29535139.333010
9,493,30122233.301270
9,448,18400815.193850
9,494,30446369.078120
9,733,15129231.698240
9,515,11640935.030760
9,313,18347043.750000
9,496,34081787.306640
9,538,20781449.006350
9,536,16406098.532230
9,405,9041630.208500
9,541,27557429.268070
9,497,24042299.957520
9,782,15508849.734860
9,357,14212763.088380
9,315,16338694.197270
9,472,19203991.674800
9,402,14518552.582030
9,689,21967061.034670
9,537,14672015.321290
9,358,16073768.168460
9,668,30229049.388180
9,404,42875040.468260
9,516,21145912.953120
9,449,29581366.547850
9,670,9297478.219730
9,378,16679735.677730
9,293,9967.275390
9,557,1679369.810550
9,671,18868702.104000
9,558,26338828.369630
9,381,11952098.667480
9,690,9426427.404790
9,559,14454131.464360
9,692,7768202.356450
9,474,21494719.343260
9,646,13729009.583980
9,560,4009772.958500
9,561,56401861.815430
9,580,16944675.816890
9,581,7709316.758790
9,582,39957755.844730
9,584,20376108.146970
9,562,15229883.009280
9,585,9340441.273930
9,270,16946898.436520
9,333,9515533.162600
9,422,1171914.962400
9,540,45422722.924320
9,423,11449048.703120
9,563,3284946.643550
9,334,21738844.750000
9,424,9693999.218750
9,602,5174201.317870
9,425,23968752.899900
9,451,5375915.720210
9,426,17287283.518070
9,335,26821394.509280
9,755,175290.365230
9,427,19719309.519040
9,336,9243618.608890
9,512,51386.679200
9,756,3723209.042480
9,429,43634506.755860
9,337,24417098.523930
9,430,562409.186040
9,338,36595.228030
9,757,2059.124020
9,603,33532429.299320
9,778,8011786.187010
9,604,26474330.411130
9,246,9683800.023440
9,605,21968411.467290
9,607,1192444.972170
9,247,3100850.184570
9,314,21349004.881840
9,760,4206268.227540
9,514,27025770.145510
9,248,236446.463870
9,519,4483562.597660
9,385,10970361.388670
9,624,28602880.191410
9,625,12475471.821780
9,626,8812031.118160
9,627,21008000.107420
9,628,612283.683110
9,445,15382410.060550
9,736,2331579.411130
9,447,48150592.218750
10,693,2149514.283200
10,1025,8871848.980470
10,645,7090002.877930
10,1003,10724827.570800
10,781,1114806.298830
10,646,10761645.938960
10,644,9906216.272460
10,1046,24529.784180
10,512,15586556.146000
10,1064,3059162.097170
10,1047,2543851.288570
10,845,44719.838870
10,1048,247379.224610
10,804,75771.457030
10,666,20492761.266110
10,667,2156920.260250
10,668,1819326.604980
10,800,939740.123540
10,669,819331.364750
10,670,10078818.392580
10,647,10982572.931640
10,578,19593528.881840
10,468,654383.682130
10,820,11657636.158690
10,709,4329771.370120
10,803,211988.681150
10,688,15660804.155760
10,754,5279074.142580
10,689,4062413.340330
10,821,4270640.277830
10,798,9356138.309570
10,692,7408012.010250
10,799,3453260.069340
10,825,85751.844730
10,843,7916376.720210
10,782,19654.532230
10,848,361671.697750
10,708,1051590.653320
10,1001,49725.509770
10,712,10615272.097660
10,710,7400374.736330
10,711,21060078.164060
10,534,13947468.325200
10,713,914118.063960
10,533,15835945.352050
10,731,8727686.499020
10,714,17332.261230
10,736,977864.093750
10,715,5706624.519530
10,796,710629.371580
10,847,23654.452640
10,716,3892298.533200
10,753,40867175.982420
10,822,2287101.593750
10,489,9727053.005370
10,801,254477.740230
10,1069,15567.469240
10,889,2043075.913570
10,849,4065276.520510
10,510,2032253.278320
10,686,680210.189940
10,826,302781.039550
10,777,2845677.709470
10,513,1869770.653810
10,623,16589127.755860
10,490,11154721.697750
10,687,3313211.348630
10,776,7095246.987300
10,887,561257.142580
10,778,1535639.998050
10,779,770694.340330
10,1000,9644338.665530
10,730,4093585.285160
10,864,13973338.584960
10,802,53693.829100
10,797,31737282.180660
10,732,1503863.258300
10,535,16089976.474610
10,733,2967388.496580
10,734,4655778.954100
10,1026,4154815.387210
10,846,935715.856930
10,869,470165.182620
10,912,8435365.414060
10,737,3447314.379390
10,841,11712176.872070
10,842,13834078.265620
10,738,1425151.426760
10,850,118973.311520
10,554,95201.271970
10,555,15489982.834960
10,818,5546998.721190
10,556,20291034.904790
10,557,11939236.752930
10,871,4217478.893550
10,775,15455038.769040
10,863,28308468.981930
10,819,15748450.880860
10,558,600202.390620
10,865,5995323.811520
10,888,10443308.496580
10,891,6065461.019530
10,866,4243595.609860
10,892,6732904.445800
10,894,2339223.592290
10,893,3927263.631350
10,690,6733490.993160
10,867,825716.636720
10,559,6403.809080
10,752,13820831.977540
10,868,828367.471190
10,579,11603303.940920
10,580,6421539.333500
10,907,1105945.709960
10,581,6637409.666990
10,909,9357434.041500
10,910,1511469.958010
10,911,937429.198240
10,913,21916697.279300
10,914,4112420.288090
10,870,363861.134770
10,915,4917949.873050
10,600,6487452.191410
10,774,10133583.333980
10,931,738114.576170
10,932,1681903.431640
10,933,615907
10,934,6198260.872070
10,935,4996662.342290
10,755,6631341.225100
10,936,14511324.958980
10,937,12591414.787110
10,938,7366157.911620
10,844,2457879.914060
10,691,168031.037110
10,756,5041456.343260
10,599,3001298.897950
10,601,15212190.511720
10,953,16404933.062500
10,823,2853592.450680
10,602,7569011.498050
10,956,17563915.521000
10,957,13590734.322750
10,958,9153669.881840
10,759,62807.615720
10,959,11479574.864260
10,757,188538.544430
10,975,288067.174800
10,467,4118053.502440
10,1002,10389410.249020
10,643,358954.743160
10,976,918706.959960
10,979,31479076.051760
10,982,7059518.099120
10,760,3430424.414550
10,980,14822288.716800
10,824,326070.073730
10,981,4167926.881840
10,885,9765953.589360
10,622,909047.395020
10,997,2893184.282230
10,624,1971051.688960
10,1041,809999.605470
10,625,5984795.186520
10,1004,986391.113280
10,886,8310787.520510
10,511,12717224.721680
10,445,856972.096190
10,890,2156923.699710
10,1020,5044206.204590
10,1023,5376814.870610
11,1373,3025492.075200
11,1372,2550578.517090
11,639,8115209.267580
11,640,11931194.821290
11,641,5049534.599120
11,1371,10297071.592770
11,1037,2676748.305660
11,642,2656482.980960
11,1081,8597888.312990
11,1038,1568291.649900
11,309,1959956.541020
11,643,7799990.213870
11,1040,6726472.127930
11,353,16384247.207030
11,1348,9038324.011230
11,553,21831293.780760
11,443,7020696.830080
11,1062,16684238.581540
11,1063,4963271.398440
11,1391,10125167.720700
11,1505,222771.369140
11,1392,5496171.180660
11,996,9344406.806640
11,662,6890349.818850
11,663,6088818.177250
11,1080,1783618.884280
11,664,12281779.137210
11,356,3212135.451660
11,1083,5532210.949710
11,1085,5369266.442870
11,310,10000.000980
11,463,31050128.388670
11,1171,4051899.987300
11,886,6235044.859380
11,464,16881686.790040
11,1103,2876965.562500
11,1104,11227410.750980
11,1105,2461691.624510
11,1106,5003483.723140
11,465,1295892.385740
11,1107,7623561.731450
11,466,534168.140620
11,1172,7367020.701660
11,1174,6798785.187990
11,1414,9482975.631840
11,684,5997023.420900
11,1125,3577086.478520
11,685,11026104.509280
11,1127,2419103.391600
11,1128,9905489.166500
11,1129,18742321.261720
11,686,4148276.931150
11,1130,3890952.843750
11,687,8153769.680180
11,1147,3071306.846680
11,1059,7400010.995610
11,1417,14607329.168950
11,1149,1524699.625000
11,1150,5930724.785640
11,799,4767.812990
11,1151,7494152.734380
11,1152,6563171.715330
11,708,3654230.454100
11,1501,1472846.934080
11,1434,1412968.116700
11,1170,11904654.013670
11,1191,1569642.199710
11,1060,1616781.129880
11,1262,3988186.765620
11,1435,11707611.432130
11,709,500197.862300
11,706,7735530.347660
11,707,7618418.111330
11,532,2668867.430660
11,1193,4301940.909180
11,354,695355.213870
11,1192,4309197.347660
11,1438,19963035.281250
11,1194,7166530.608400
11,1195,2161821.742190
11,485,28282769.924800
11,1196,4418252.352050
11,1061,2204097.405760
11,710,7772074.033690
11,1345,1793797.887700
11,486,41520937.748540
11,533,83037.070310
11,1390,3815093.314940
11,1213,3781902.035160
11,1214,7752433.231450
11,488,525678.438480
11,1217,1740500.453610
11,1218,4986603.041500
11,489,159461.338380
11,1016,770305.711910
11,1439,961721.949220
11,1126,5625368.753420
11,1235,1479274.475590
11,1237,4484010.095210
11,1238,7636094.307130
11,728,15380199.434570
11,1239,2548477.463870
11,1458,7609462.384770
11,1240,2853216.411620
11,376,1028720.028810
11,1461,1061193.937500
11,1064,1285509.502440
11,1258,7586345.138670
11,487,500935.276370
11,817,449497.977050
11,1282,5002406.773440
11,1283,4911765.435060
11,1215,2088547.009280
11,355,2219665.900880
11,1216,5089593.481930
11,1549,224221.712400
11,1460,9244108.197750
11,751,9214385.253420
11,752,4683046.650390
11,1303,1859868.507320
11,1304,2377055.329590
11,1305,4565136.584470
11,507,37475180.349120
11,1324,4571941.690920
11,510,1687003.163570
11,887,1005692.772460
11,1370,6996972.719730
11,1347,9383264.949220
11,772,8479231.465820
11,1502,2111342.122070
11,1350,2329967.077640
11,1019,4722973.665530
11,1236,6555385.689940
11,1393,5480575.121090
11,1394,9558133.584960
11,729,6962120.460450
11,375,25083007.414550
11,1169,1939025.085450
11,529,16120015.933590
11,1415,10324243.996580
11,1416,9413715.462400
11,796,3977505.451170
11,1525,10267369.423340
11,530,39285344.911130
11,1082,994685.975100
11,1349,5842389.428710
11,531,3301924.495610
11,311,7067.437500
11,839,4376445.793950
11,1436,6782315.199710
11,731,13320512.726070
11,1437,9112090.379880
11,773,9218839.348140
11,688,68459.859380
11,665,6139517.598140
11,840,10092034.808110
11,1457,4349380.202150
11,732,12472474.063960
11,1084,7509154.362790
11,1459,7090916.917480
11,1545,317253.668460
11,397,14787829.311040
11,1257,2252098.423830
11,1523,4327925.247560
11,398,23986755.846190
11,1480,5147266.280270
11,1547,5531869.413090
11,1481,12268548.285640
11,1569,3195459.193850
11,399,9831283.514160
11,621,7981239.667970
11,1346,2681337.263670
11,1259,1753037.340330
11,552,2939653.019040
11,1504,7267618.289550
11,400,804495.160160
11,1260,5917326.596680
11,1261,412755.318850
11,1503,6274831.527830
11,1567,643900.356930
11,377,3074159.565430
11,1526,7944457.529790
11,841,3063242.125980
11,1546,1855507.500980
11,551,29633915.014650
11,1548,9951096.230470
11,1570,5823512.213870
11,1568,3875534.271970
11,554,2752120.504880
11,1590,4180839.229490
11,555,324266.534180
11,1280,4069372.360350
11,1281,10419556.114750
11,775,236333.147460
11,1591,2649403.907230
11,1284,717976.035160
11,1593,59027.948730
11,1592,7110561.614260
11,861,2695618.750000
11,1658,6375414.147460
11,1678,1367709.372070
11,818,2375111.090330
11,1612,6206815.442380
11,1479,4871204.196290
11,1701,656923.872560
11,884,16684840.010250
11,1702,1616510.982910
11,1613,7228888.666990
11,776,5801226.991700
11,1614,7765719.522950
11,864,245049.016600
11,573,3735249.955570
11,862,3148184.165040
11,574,15905827.690920
11,575,18593699.236330
11,576,3979924.001950
11,1634,3128343.125000
11,1635,8322200.305660
11,577,1632225.702150
11,442,48132451.532710
11,331,7841088.574710
11,578,547219.556640
11,904,5039645.671880
11,1301,3098418.979490
11,1636,6323924.877440
11,905,8042926.209960
11,906,15064025.726070
11,907,10084856.764650
11,908,17901940.445800
11,419,40630867.630370
11,948,1387988.129390
11,332,330158.203120
11,1637,198766.762210
11,420,5890304.174320
11,1302,5000893.629390
11,1036,4669244.495120
11,1108,5217741.066890
11,421,4119004.610350
11,422,1044064.436040
11,333,3702071.495610
11,1086,131637.884770
11,927,4257212.807620
11,754,15316057.701170
11,928,7174554.115230
11,1368,435123.121090
11,1657,4869050.711910
11,929,10232559.281740
11,930,16783354.497560
11,931,6248583.689450
11,1482,5403045.257320
11,1306,277511.630370
11,595,17268962.945800
11,596,13044255.104980
11,1524,7725266.812010
11,755,189531.004390
11,597,9296444.765140
11,598,904489.116700
11,599,3364299.941890
11,949,4179040.278810
11,950,13627712.879390
11,600,1945786.716800
11,951,11023782.703610
11,952,10098223.650390
11,1679,857641.567870
11,1039,8409501.143550
11,1680,3278997.206050
11,1681,749762.279790
11,508,6912186.261230
11,795,14172710.716800
11,1173,8904743.265140
11,971,1785925.790530
11,972,6004999.702150
11,509,3424994.096190
11,1148,2378990.253420
11,973,11697895.821290
11,1656,6217697.097170
11,974,12932746.654300
11,975,4369649.019040
11,883,22910953.691410
11,1325,735059.251460
11,617,1659383.920410
11,1700,569315.036620
11,618,4297811.148440
11,619,11256076.433590
11,1326,5186355.738280
11,1327,2624010.463380
11,992,1122971.741210
11,683,337260.565430
11,620,2706953.979980
11,993,516647.267580
11,994,4899864.966800
11,995,20190479.108890
11,441,14532333.414550
11,622,1234197.950200
11,1413,5729226.209960
11,1041,825867.172360
11,1328,4652641.066890
11,1369,7103904.938480
11,885,7801421.342290
11,1124,2233335.039060
11,444,2240176.543460
11,1015,10282086.361820
11,1017,2456245.332030
11,1018,21310512.849610
12,779,797547.025390
12,643,2631276.194820
12,644,28815982.697750
12,645,14967741.651370
12,646,1888487.201170
12,799,15880882.113280
12,647,498166.665040
12,782,63668.566890
12,796,6263076.016600
12,1064,1815035.629880
12,512,7551752.778810
12,666,29784013.476560
12,667,21858266.825200
12,467,27215051.721680
12,688,17912920.301760
12,689,10082124.919920
12,797,11363157.702640
12,798,9807567.216800
12,692,3053208.637210
12,693,859995.491700
12,708,7634568.131840
12,801,264848.565430
12,709,26567371.106930
12,513,1158410.270510
12,710,4562954.696290
12,711,7652311.708500
12,712,5578522.711430
12,713,8727938.604980
12,533,18153698.739750
12,714,2191368.175290
12,841,9708961.261720
12,686,4326990.761720
12,715,2559451.166990
12,818,6858027.889650
12,716,3330512.879880
12,752,18595826.093260
12,820,14053465.790530
12,753,5233007.606450
12,754,4288232.366700
12,822,5439235.354490
12,756,9155158.260250
12,760,376414.683590
12,510,21158578.043460
12,489,34900608.375000
12,534,10125297.928710
12,1041,4969913.926760
12,490,9551692.594240
12,777,17148169.026860
12,778,5414062.229000
12,780,6403.809080
12,687,3605084.184080
12,885,2246753.894530
12,845,402619.950200
12,535,3938076.226070
12,800,16928033.284670
12,730,52818371.931150
12,804,12548.463870
12,731,5040197.411130
12,732,4387844.804200
12,733,4645436.258300
12,842,25885744.105470
12,819,27114192.805180
12,843,21769093.513180
12,821,11236110.231930
12,734,428774.244630
12,623,9539055.497070
12,735,2402608.736330
12,736,2849076.555660
12,668,1449233.089840
12,737,5240199.529790
12,669,1052781.447270
12,844,12115173.647460
12,850,268778.432620
12,774,49724667.475100
12,555,10551328.763670
12,775,19400905.946780
12,670,2097183.889160
12,863,18056646.055180
12,556,13061704.115230
12,557,7111443.464840
12,871,571089.921390
12,776,2697536.309080
12,864,19679461.972170
12,865,7084302.304200
12,888,2786502.416990
12,889,259809.497070
12,866,1266946.004880
12,690,6219240.346680
12,867,144550.787110
12,578,22767205.584960
12,579,7050596.038090
12,580,3650668.300290
12,907,3627456.621580
12,910,1293902.656740
12,581,216224.374510
12,909,6481818.017090
12,911,82257.995120
12,931,11719259.819820
12,932,453618.691890
12,691,4300348.378420
12,755,10314056.085450
12,599,5833319.347170
12,600,16495914.724120
12,601,12518149.515620
12,953,15227335.338870
12,602,1246065.550780
12,757,5156189.779790
12,758,153046.212400
12,975,4781301.179200
12,976,922079.318360
12,979,54719.838380
12,554,1475270.164060
12,759,1062549.621580
12,622,11647331.868160
12,997,26005765.763180
12,624,2634988.836910
12,625,325803.047850
12,511,6404091.596680
12,445,10525609.937500
12,887,8334398.272950
12,1020,982182.527830
12,468,422427.733400
12,886,20700150.689450
13,1373,2180591.838870
13,1374,5175945.107420
13,1376,29254926.624020
13,1154,36093049.598140
13,1377,2229005.202150
13,1042,7345824.536620
13,1043,23359655.922360
13,1044,27675245.392090
13,1505,2196343.051760
13,1509,2364388.581540
13,1064,706950.631350
13,1065,5234221.820310
13,1066,16370496.280760
13,1395,3272015.268550
13,1396,8354865.527830
13,1086,3973291.485840
13,1398,11832429.032710
13,1088,4730998.030270
13,1174,1923273.397950
13,1130,2368398.014160
13,1131,10362033.204590
13,1420,9761536.911130
13,1421,6201430.189940
13,1153,3766170.602050
13,1175,13921215.468750
13,1176,7360748.013180
13,1197,7904164.034670
13,1198,29578021.277830
13,1241,6711464.806150
13,1243,78681.110840
13,1463,307168.235350
13,1462,2351933.533200
13,1262,5864776.833980
13,1528,6506092.093750
13,1287,5814510.458500
13,1067,653552.662110
13,1306,3708710.572750
13,1307,3590243.473140
13,1308,9830820.115230
13,1218,156872.558110
13,1309,433512.992680
13,1484,1219912.212400
13,1220,6993804.338870
13,998,8567050.954100
13,1219,2647072.050780
13,1330,3049372.029790
13,1332,2289892.041990
13,1725,282377.438480
13,1352,20540600.455080
13,1506,970550.864260
13,1507,1183894.843260
13,1375,28943796.510250
13,1397,33753011.096680
13,1571,7666455.623540
13,1242,2501855.351560
13,1350,1058755.854490
13,1417,2759716.514160
13,1418,6797204.854000
13,1419,24672.748050
13,1438,121170.656250
13,1439,5172704.022460
13,1440,3928648.252440
13,1351,1683109.434570
13,1460,583965.958010
13,1461,5326199.474610
13,1482,579478.734380
13,1483,2962938.981930
13,1485,425054.694820
13,1486,5023085.807620
13,1263,3911782.591800
13,1087,13585319.982420
13,1465,298504.901370
13,1573,200863.810550
13,1527,1977992.571290
13,1264,10031932.888180
13,1354,10205432.785640
13,1549,14218970.750980
13,1550,8344057.171390
13,1572,8283198.420410
13,1614,426184.799320
13,1593,16607385.536130
13,1594,21183365.376460
13,1637,6108485.473140
13,1595,2774292.706050
13,1285,7197087.785640
13,1596,142225.541500
13,1286,6131905.431640
13,1681,7898863.679200
13,1615,23076751.486820
13,1616,19235149.788570
13,1617,501865.645510
13,1771,2345482.857420
13,1504,48694.286620
13,889,182196.727540
13,890,2101609.811040
13,866,107588.669430
13,1551,1740556.967290
13,910,2001057.312010
13,911,1253572.772950
13,1639,257914.550780
13,1638,31728010.332030
13,888,3132339.328610
13,1110,4142382.715820
13,932,4971566.348630
13,933,5778983.813480
